project,month,prediction,target,train_strategy,model_arch
EE TCK,31,0.7066638817504244,graduated,Ec^ --> Ec^^,DLSTM
EE TCK,32,0.7049055181828141,graduated,Ec^ --> Ec^^,DLSTM
EE TCK,33,0.643574323855011,graduated,Ec^ --> Ec^^,DLSTM
EE4J,1,0.644259261256255,graduated,Ec^ --> Ec^^,DLSTM
EE4J,2,0.7093375317979372,graduated,Ec^ --> Ec^^,DLSTM
EE4J,3,0.7056573282691826,graduated,Ec^ --> Ec^^,DLSTM
EE4J,4,0.7072010805584861,graduated,Ec^ --> Ec^^,DLSTM
EE4J,5,0.7088276346450931,graduated,Ec^ --> Ec^^,DLSTM
EE4J,6,0.7082996382616544,graduated,Ec^ --> Ec^^,DLSTM
EE4J,7,0.7092337285279544,graduated,Ec^ --> Ec^^,DLSTM
EE4J,8,0.7085861395465543,graduated,Ec^ --> Ec^^,DLSTM
EE4J,9,0.7094485604416688,graduated,Ec^ --> Ec^^,DLSTM
EE4J,10,0.7111482610738916,graduated,Ec^ --> Ec^^,DLSTM
EE4J,11,0.7119630994811221,graduated,Ec^ --> Ec^^,DLSTM
EE4J,12,0.7142501636060827,graduated,Ec^ --> Ec^^,DLSTM
EE4J,13,0.7169831913893275,graduated,Ec^ --> Ec^^,DLSTM
EE4J,14,0.7148941639431424,graduated,Ec^ --> Ec^^,DLSTM
EE4J,15,0.7159951097841891,graduated,Ec^ --> Ec^^,DLSTM
EE4J,16,0.7158389830323005,graduated,Ec^ --> Ec^^,DLSTM
EE4J,17,0.7151849072635297,graduated,Ec^ --> Ec^^,DLSTM
EE4J,18,0.7177015355103228,graduated,Ec^ --> Ec^^,DLSTM
EE4J,19,0.6552532953415057,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,1,0.6386215627265011,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,2,0.6976167686595136,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,3,0.6980798949739729,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,4,0.6988085644112092,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,5,0.6990991859222571,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,6,0.6990794465185387,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,7,0.698991688173515,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,8,0.698683359406513,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,9,0.6984984086324001,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,10,0.6985931275747307,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,11,0.6975908040884665,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,12,0.6990182180758792,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,13,0.7002948669378627,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,14,0.7004210495320037,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,15,0.6999770400930772,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,16,0.700217590696789,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,17,0.7005091998936273,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,18,0.7006710521321409,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,19,0.6986945558117411,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,20,0.6997059544235357,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,21,0.6996226728978072,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,22,0.6995596587880385,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,23,0.7005879850816047,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,24,0.6998868994779629,graduated,Ec^ --> Ec^^,DLSTM
EGerrit,25,0.6358357567934214,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,1,0.6431560484847685,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,2,0.7036238373148469,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,3,0.7018058064437718,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,4,0.7013357843725252,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,5,0.7006569464614657,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,6,0.7087967529771199,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,7,0.703246773855287,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,8,0.7043432321966383,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,9,0.7088355424820271,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,10,0.7126059412273478,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,11,0.7108351387932509,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,12,0.7112080093717266,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,13,0.709450004097143,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,14,0.7115544489119706,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,15,0.7099460375071149,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,16,0.7098987114230998,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,17,0.7107707375549625,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,18,0.7113630232551166,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,19,0.7110770176167309,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,20,0.7101944031089423,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,21,0.7091325452532073,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,22,0.7100202568900835,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,23,0.7087198328072328,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,24,0.7083223589304413,graduated,Ec^ --> Ec^^,DLSTM
EGit: Git Integration for Eclipse,25,0.6480800976509741,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,1,0.6395129655405728,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,2,0.6973340419496402,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,3,0.6972957331719295,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,4,0.6986358643970227,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,5,0.6981176702137156,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,6,0.6986736349488113,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,7,0.6997929203199942,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,8,0.7044044687318296,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,9,0.7013844287317321,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,10,0.7025742147079825,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,11,0.7071002024875136,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,12,0.7080463738264109,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,13,0.7083335447495205,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,14,0.7045713341267558,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,15,0.7095269694467411,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,16,0.7086126870885893,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,17,0.7074787212618617,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,18,0.7062824526777921,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,19,0.709467875896404,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,20,0.7102372278972859,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,21,0.7101138436301142,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,22,0.7062686710000577,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,23,0.7104702740262568,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,24,0.708244786186217,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,25,0.7042725021225958,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,26,0.7015421624267113,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,27,0.7073991743422654,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,28,0.7081952557568557,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,29,0.7080269227909506,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,30,0.7071689690880687,graduated,Ec^ --> Ec^^,DLSTM
EMF Client Platform,31,0.6474000087575381,graduated,Ec^ --> Ec^^,DLSTM
EMF Compare,1,0.6409612651063867,graduated,Ec^ --> Ec^^,DLSTM
EMF Compare,2,0.7021639542688777,graduated,Ec^ --> Ec^^,DLSTM
EMF Compare,3,0.7058871458752575,graduated,Ec^ --> Ec^^,DLSTM
EMF Compare,4,0.6986006057475508,graduated,Ec^ --> Ec^^,DLSTM
EMF Compare,5,0.6996832954857184,graduated,Ec^ --> Ec^^,DLSTM
EMF Compare,6,0.7018060302791858,graduated,Ec^ --> Ec^^,DLSTM
EMF Compare,7,0.7000984582933341,graduated,Ec^ --> Ec^^,DLSTM
EMF Compare,8,0.6979105102463833,graduated,Ec^ --> Ec^^,DLSTM
EMF Compare,9,0.6967036915497271,graduated,Ec^ --> Ec^^,DLSTM
EMF Compare,10,0.6960061113419841,graduated,Ec^ --> Ec^^,DLSTM
EMF Compare,11,0.702576148246185,graduated,Ec^ --> Ec^^,DLSTM
EMF Compare,12,0.6395242793447464,graduated,Ec^ --> Ec^^,DLSTM
EMF Parsley,1,0.6219336479923135,graduated,Ec^ --> Ec^^,DLSTM
EMF Parsley,2,0.6805031745351603,graduated,Ec^ --> Ec^^,DLSTM
EMF Parsley,3,0.6835555657120664,graduated,Ec^ --> Ec^^,DLSTM
EMF Parsley,4,0.6858468647945241,graduated,Ec^ --> Ec^^,DLSTM
EMF Parsley,5,0.6863846659479366,graduated,Ec^ --> Ec^^,DLSTM
EMF Parsley,6,0.6912129313988478,graduated,Ec^ --> Ec^^,DLSTM
EMF Parsley,7,0.6906679621948577,graduated,Ec^ --> Ec^^,DLSTM
EMF Parsley,8,0.6887499515602059,graduated,Ec^ --> Ec^^,DLSTM
EMF Parsley,9,0.6883789105706666,graduated,Ec^ --> Ec^^,DLSTM
EMF Parsley,10,0.6848598808608486,graduated,Ec^ --> Ec^^,DLSTM
EMF Parsley,11,0.6891856835887803,graduated,Ec^ --> Ec^^,DLSTM
EMF Parsley,12,0.686893046264033,graduated,Ec^ --> Ec^^,DLSTM
EMF Parsley,13,0.6242552999007664,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,1,0.6396042811803061,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,2,0.6983022287684413,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,3,0.6981168158452288,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,4,0.6972702418228496,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,5,0.6975409288102674,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,6,0.6987303801204935,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,7,0.7036172188801427,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,8,0.7022961710279949,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,9,0.7019108050362971,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,10,0.701881446498554,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,11,0.7055216549189135,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,12,0.7053346056406599,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,13,0.701412433401094,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,14,0.7052351293202965,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,15,0.7064504917184903,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,16,0.7058475407760584,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,17,0.7050415237743545,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,18,0.7050432061205364,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,19,0.7046611486852978,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,20,0.7045399282315526,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,21,0.7017417151228419,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,22,0.7040622173175676,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,23,0.70440833167555,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,24,0.7028425027078424,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,25,0.7025461143968299,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,26,0.7021136348285583,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,27,0.7026073477310338,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,28,0.7022489801226176,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,29,0.6996627707803197,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,30,0.7019489381406508,graduated,Ec^ --> Ec^^,DLSTM
EMFStore,31,0.6405154568818124,graduated,Ec^ --> Ec^^,DLSTM
EclEmma,1,0.6226453116835043,graduated,Ec^ --> Ec^^,DLSTM
EclEmma,2,0.6849483039144094,graduated,Ec^ --> Ec^^,DLSTM
EclEmma,3,0.6846772857547267,graduated,Ec^ --> Ec^^,DLSTM
EclEmma,4,0.6772249033737703,graduated,Ec^ --> Ec^^,DLSTM
EclEmma,5,0.6835675289721218,graduated,Ec^ --> Ec^^,DLSTM
EclEmma,6,0.6848299370341848,graduated,Ec^ --> Ec^^,DLSTM
EclEmma,7,0.6842981056744968,graduated,Ec^ --> Ec^^,DLSTM
EclEmma,8,0.682274974846212,graduated,Ec^ --> Ec^^,DLSTM
EclEmma,9,0.626224794149838,graduated,Ec^ --> Ec^^,DLSTM
EclipseLink,1,0.6409772749721361,graduated,Ec^ --> Ec^^,DLSTM
EclipseLink,2,0.699711523921035,graduated,Ec^ --> Ec^^,DLSTM
EclipseLink,3,0.7064141720726995,graduated,Ec^ --> Ec^^,DLSTM
EclipseLink,4,0.7075053885902829,graduated,Ec^ --> Ec^^,DLSTM
EclipseLink,5,0.7079025308656821,graduated,Ec^ --> Ec^^,DLSTM
EclipseLink,6,0.708070134595645,graduated,Ec^ --> Ec^^,DLSTM
EclipseLink,7,0.7079751432656972,graduated,Ec^ --> Ec^^,DLSTM
EclipseLink,8,0.7078044419252774,graduated,Ec^ --> Ec^^,DLSTM
EclipseLink,9,0.7072795455584096,graduated,Ec^ --> Ec^^,DLSTM
EclipseLink,10,0.7065942335951589,graduated,Ec^ --> Ec^^,DLSTM
EclipseLink,11,0.7067810336637688,graduated,Ec^ --> Ec^^,DLSTM
EclipseLink,12,0.6459137738517811,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,1,0.6408238195014903,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,2,0.7003769441853581,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,3,0.6995331648648175,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,4,0.7011958649651063,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,5,0.7024423908083347,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,6,0.7011063136861495,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,7,0.7045357228445458,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,8,0.699676466925115,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,9,0.6978842848978923,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,10,0.7019402614879974,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,11,0.6968784766493863,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,12,0.6960182442708859,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,13,0.6974709003133622,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,14,0.6964604770454083,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,15,0.6966020116494104,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,16,0.6949999965880443,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,17,0.6950775847901147,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,18,0.6971009402626654,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,19,0.6960580074595226,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,20,0.6964111215257025,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,21,0.6980526981629052,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,22,0.6981757213550274,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,23,0.6988923267444371,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,24,0.6983973397405928,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,25,0.6987387948648419,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,26,0.7003756669575839,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,27,0.699970821507864,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,28,0.7004692088748452,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,29,0.701870273971678,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,30,0.7021679994169836,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,31,0.7029140011329418,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,32,0.7027334142425208,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,33,0.7030114553966671,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,34,0.7042223848544399,graduated,Ec^ --> Ec^^,DLSTM
Ecore Tools,35,0.6433528272911263,graduated,Ec^ --> Ec^^,DLSTM
Edapt,1,0.6407734718201675,graduated,Ec^ --> Ec^^,DLSTM
Edapt,2,0.6997165138096875,graduated,Ec^ --> Ec^^,DLSTM
Edapt,3,0.699636565981719,graduated,Ec^ --> Ec^^,DLSTM
Edapt,4,0.699636399745941,graduated,Ec^ --> Ec^^,DLSTM
Edapt,5,0.699636399745941,graduated,Ec^ --> Ec^^,DLSTM
Edapt,6,0.699636399745941,graduated,Ec^ --> Ec^^,DLSTM
Edapt,7,0.6996365587014042,graduated,Ec^ --> Ec^^,DLSTM
Edapt,8,0.6997780066023908,graduated,Ec^ --> Ec^^,DLSTM
Edapt,9,0.7012203781981005,graduated,Ec^ --> Ec^^,DLSTM
Edapt,10,0.7022382820400365,graduated,Ec^ --> Ec^^,DLSTM
Edapt,11,0.703142324008547,graduated,Ec^ --> Ec^^,DLSTM
Edapt,12,0.7038939714743482,graduated,Ec^ --> Ec^^,DLSTM
Edapt,13,0.7045199202901532,graduated,Ec^ --> Ec^^,DLSTM
Edapt,14,0.7050492583840466,graduated,Ec^ --> Ec^^,DLSTM
Edapt,15,0.7055157111769458,graduated,Ec^ --> Ec^^,DLSTM
Edapt,16,0.7060613258432575,graduated,Ec^ --> Ec^^,DLSTM
Edapt,17,0.706699396589798,graduated,Ec^ --> Ec^^,DLSTM
Edapt,18,0.707241495801543,graduated,Ec^ --> Ec^^,DLSTM
Edapt,19,0.7077304898187735,graduated,Ec^ --> Ec^^,DLSTM
Edapt,20,0.7077760853089277,graduated,Ec^ --> Ec^^,DLSTM
Edapt,21,0.7086081994402631,graduated,Ec^ --> Ec^^,DLSTM
Edapt,22,0.7089296621339397,graduated,Ec^ --> Ec^^,DLSTM
Edapt,23,0.71381168606986,graduated,Ec^ --> Ec^^,DLSTM
Edapt,24,0.7103616987131509,graduated,Ec^ --> Ec^^,DLSTM
Edapt,25,0.7121588829449153,graduated,Ec^ --> Ec^^,DLSTM
Edapt,26,0.7113374480264585,graduated,Ec^ --> Ec^^,DLSTM
Edapt,27,0.7099188459248141,graduated,Ec^ --> Ec^^,DLSTM
Edapt,28,0.708922010308153,graduated,Ec^ --> Ec^^,DLSTM
Edapt,29,0.7092889801296819,graduated,Ec^ --> Ec^^,DLSTM
Edapt,30,0.7088620569666905,graduated,Ec^ --> Ec^^,DLSTM
Edapt,31,0.7119306591595267,graduated,Ec^ --> Ec^^,DLSTM
Edapt,32,0.71004899203334,graduated,Ec^ --> Ec^^,DLSTM
Edapt,33,0.7107827136303032,graduated,Ec^ --> Ec^^,DLSTM
Edapt,34,0.7107387071911867,graduated,Ec^ --> Ec^^,DLSTM
Edapt,35,0.7115586269765417,graduated,Ec^ --> Ec^^,DLSTM
Edapt,36,0.7095761521503434,graduated,Ec^ --> Ec^^,DLSTM
Edapt,37,0.7100107796766918,graduated,Ec^ --> Ec^^,DLSTM
Edapt,38,0.7096312874807139,graduated,Ec^ --> Ec^^,DLSTM
Edapt,39,0.7121546110066593,graduated,Ec^ --> Ec^^,DLSTM
Edapt,40,0.7106844876647148,graduated,Ec^ --> Ec^^,DLSTM
Edapt,41,0.7101629875457743,graduated,Ec^ --> Ec^^,DLSTM
Edapt,42,0.7111040906461232,graduated,Ec^ --> Ec^^,DLSTM
Edapt,43,0.7110027989883946,graduated,Ec^ --> Ec^^,DLSTM
Edapt,44,0.7095185342761658,graduated,Ec^ --> Ec^^,DLSTM
Edapt,45,0.7097270298772439,graduated,Ec^ --> Ec^^,DLSTM
Edapt,46,0.7092123467613356,graduated,Ec^ --> Ec^^,DLSTM
Edapt,47,0.7110351965006699,graduated,Ec^ --> Ec^^,DLSTM
Edapt,48,0.709725087546692,graduated,Ec^ --> Ec^^,DLSTM
Edapt,49,0.70945370883205,graduated,Ec^ --> Ec^^,DLSTM
Edapt,50,0.7105918270226134,graduated,Ec^ --> Ec^^,DLSTM
Edapt,51,0.7104656043144058,graduated,Ec^ --> Ec^^,DLSTM
Edapt,52,0.7096688958848413,graduated,Ec^ --> Ec^^,DLSTM
Edapt,53,0.710395416585882,graduated,Ec^ --> Ec^^,DLSTM
Edapt,54,0.7092843574034027,graduated,Ec^ --> Ec^^,DLSTM
Edapt,55,0.7107403937362811,graduated,Ec^ --> Ec^^,DLSTM
Edapt,56,0.7101471758531042,graduated,Ec^ --> Ec^^,DLSTM
Edapt,57,0.709903242420204,graduated,Ec^ --> Ec^^,DLSTM
Edapt,58,0.7109621446435129,graduated,Ec^ --> Ec^^,DLSTM
Edapt,59,0.7108547166123866,graduated,Ec^ --> Ec^^,DLSTM
Edapt,60,0.710179377291001,graduated,Ec^ --> Ec^^,DLSTM
Edapt,61,0.7108721240795621,graduated,Ec^ --> Ec^^,DLSTM
Edapt,62,0.7099267384572955,graduated,Ec^ --> Ec^^,DLSTM
Edapt,63,0.6501720351495595,graduated,Ec^ --> Ec^^,DLSTM
Edje,1,0.6277477694997445,retired,Ec^ --> Ec^^,DLSTM
Edje,2,0.6878462240742296,retired,Ec^ --> Ec^^,DLSTM
Edje,3,0.6897096440842675,retired,Ec^ --> Ec^^,DLSTM
Edje,4,0.688113432160806,retired,Ec^ --> Ec^^,DLSTM
Edje,5,0.6861236029538028,retired,Ec^ --> Ec^^,DLSTM
Edje,6,0.6875551015066446,retired,Ec^ --> Ec^^,DLSTM
Edje,7,0.6285343581582078,retired,Ec^ --> Ec^^,DLSTM
Embedded CDT (C_C++ Development Tools),1,0.6193425223824631,graduated,Ec^ --> Ec^^,DLSTM
Embedded CDT (C_C++ Development Tools),2,0.6809117327149704,graduated,Ec^ --> Ec^^,DLSTM
Embedded CDT (C_C++ Development Tools),3,0.6827964371181501,graduated,Ec^ --> Ec^^,DLSTM
Embedded CDT (C_C++ Development Tools),4,0.6823424106877285,graduated,Ec^ --> Ec^^,DLSTM
Embedded CDT (C_C++ Development Tools),5,0.6782890037503039,graduated,Ec^ --> Ec^^,DLSTM
Embedded CDT (C_C++ Development Tools),6,0.6823613985706362,graduated,Ec^ --> Ec^^,DLSTM
Embedded CDT (C_C++ Development Tools),7,0.6808941406152177,graduated,Ec^ --> Ec^^,DLSTM
Embedded CDT (C_C++ Development Tools),8,0.6719900796559882,graduated,Ec^ --> Ec^^,DLSTM
Embedded CDT (C_C++ Development Tools),9,0.6729146969539338,graduated,Ec^ --> Ec^^,DLSTM
Embedded CDT (C_C++ Development Tools),10,0.685559614170674,graduated,Ec^ --> Ec^^,DLSTM
Embedded CDT (C_C++ Development Tools),11,0.6888040269058744,graduated,Ec^ --> Ec^^,DLSTM
Embedded CDT (C_C++ Development Tools),12,0.6259168850809753,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,1,0.6233181786133789,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,2,0.684614574816095,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,3,0.6846537808705582,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,4,0.6847663005945215,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,5,0.6861200703089351,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,6,0.6859387635468983,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,7,0.6853839291588694,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,8,0.685930559288143,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,9,0.6885479405920333,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,10,0.69036362800396,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,11,0.6923957465816858,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,12,0.6950188255996146,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,13,0.6969393824231601,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,14,0.6986372746448389,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,15,0.7004383760191925,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,16,0.6995196408897947,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,17,0.7001229414136599,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,18,0.7004955205883614,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,19,0.700572987686241,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,20,0.7035634839927937,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,21,0.7052631619319738,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,22,0.7070748272339153,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,23,0.7043149402358407,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,24,0.7060262454938117,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,25,0.7036221615742559,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,26,0.7058832912254045,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,27,0.7047559168127773,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,28,0.7071529555833608,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,29,0.7082237119599527,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,30,0.7085662015001576,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,31,0.7066021732403264,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,32,0.7082674585926967,graduated,Ec^ --> Ec^^,DLSTM
Enterprise Beans,33,0.6441914335153393,graduated,Ec^ --> Ec^^,DLSTM
Epsilon,1,0.6350915433264508,graduated,Ec^ --> Ec^^,DLSTM
Epsilon,2,0.6946006018079716,graduated,Ec^ --> Ec^^,DLSTM
Epsilon,3,0.6862376186015223,graduated,Ec^ --> Ec^^,DLSTM
Epsilon,4,0.6939744991891599,graduated,Ec^ --> Ec^^,DLSTM
Epsilon,5,0.6942985899020971,graduated,Ec^ --> Ec^^,DLSTM
