project,month,prediction,target,train_strategy,model_arch
celix,44,0.9013873502054645,graduated,Ac^ --> Ac^^,BLSTM
chemistry,1,0.9040701874417779,graduated,Ac^ --> Ac^^,BLSTM
chemistry,2,0.9892709643025455,graduated,Ac^ --> Ac^^,BLSTM
chemistry,3,0.9889200382167898,graduated,Ac^ --> Ac^^,BLSTM
chemistry,4,0.9889797340209261,graduated,Ac^ --> Ac^^,BLSTM
chemistry,5,0.9888345704317562,graduated,Ac^ --> Ac^^,BLSTM
chemistry,6,0.9889993272302319,graduated,Ac^ --> Ac^^,BLSTM
chemistry,7,0.9889650493427347,graduated,Ac^ --> Ac^^,BLSTM
chemistry,8,0.9889050171681495,graduated,Ac^ --> Ac^^,BLSTM
chemistry,9,0.9888120311443339,graduated,Ac^ --> Ac^^,BLSTM
chemistry,10,0.9038044966078239,graduated,Ac^ --> Ac^^,BLSTM
chukwa,1,0.8921196876708284,graduated,Ac^ --> Ac^^,BLSTM
chukwa,2,0.9847513099016632,graduated,Ac^ --> Ac^^,BLSTM
chukwa,3,0.9862535023998581,graduated,Ac^ --> Ac^^,BLSTM
chukwa,4,0.9868991834129865,graduated,Ac^ --> Ac^^,BLSTM
chukwa,5,0.9872323821934859,graduated,Ac^ --> Ac^^,BLSTM
chukwa,6,0.9875833487448837,graduated,Ac^ --> Ac^^,BLSTM
chukwa,7,0.9875801263198839,graduated,Ac^ --> Ac^^,BLSTM
chukwa,8,0.9874033510383369,graduated,Ac^ --> Ac^^,BLSTM
chukwa,9,0.9023529179044959,graduated,Ac^ --> Ac^^,BLSTM
chukwa,10,0.1418184465299849,graduated,Ac^ --> Ac^^,BLSTM
chukwa,11,0.5877530551501114,graduated,Ac^ --> Ac^^,BLSTM
chukwa,12,0.9517782487121859,graduated,Ac^ --> Ac^^,BLSTM
chukwa,13,0.9847886404769264,graduated,Ac^ --> Ac^^,BLSTM
chukwa,14,0.9858249893464267,graduated,Ac^ --> Ac^^,BLSTM
chukwa,15,0.9860660636699852,graduated,Ac^ --> Ac^^,BLSTM
chukwa,16,0.9850976503847851,graduated,Ac^ --> Ac^^,BLSTM
chukwa,17,0.9859349367720381,graduated,Ac^ --> Ac^^,BLSTM
chukwa,18,0.9861912850718925,graduated,Ac^ --> Ac^^,BLSTM
chukwa,19,0.9861748925612498,graduated,Ac^ --> Ac^^,BLSTM
chukwa,20,0.9861529011432214,graduated,Ac^ --> Ac^^,BLSTM
chukwa,21,0.9858473409251045,graduated,Ac^ --> Ac^^,BLSTM
chukwa,22,0.9851185838823212,graduated,Ac^ --> Ac^^,BLSTM
chukwa,23,0.9848556579722354,graduated,Ac^ --> Ac^^,BLSTM
chukwa,24,0.9846408507820391,graduated,Ac^ --> Ac^^,BLSTM
chukwa,25,0.9850614887879828,graduated,Ac^ --> Ac^^,BLSTM
chukwa,26,0.9857987614815755,graduated,Ac^ --> Ac^^,BLSTM
chukwa,27,0.9858553469844699,graduated,Ac^ --> Ac^^,BLSTM
chukwa,28,0.9856010114613629,graduated,Ac^ --> Ac^^,BLSTM
chukwa,29,0.9857703811236468,graduated,Ac^ --> Ac^^,BLSTM
chukwa,30,0.9859854379425399,graduated,Ac^ --> Ac^^,BLSTM
chukwa,31,0.9858737792145682,graduated,Ac^ --> Ac^^,BLSTM
chukwa,32,0.9007823103573908,graduated,Ac^ --> Ac^^,BLSTM
chukwa,33,0.08978753959376207,graduated,Ac^ --> Ac^^,BLSTM
chukwa,34,0.005549532489048106,graduated,Ac^ --> Ac^^,BLSTM
chukwa,35,0.005396035093995987,graduated,Ac^ --> Ac^^,BLSTM
chukwa,36,0.0833260993686144,graduated,Ac^ --> Ac^^,BLSTM
chukwa,37,0.8396582498289874,graduated,Ac^ --> Ac^^,BLSTM
chukwa,38,0.8911671138258825,graduated,Ac^ --> Ac^^,BLSTM
clerezza,1,0.9039389679777673,graduated,Ac^ --> Ac^^,BLSTM
clerezza,2,0.9893897782421036,graduated,Ac^ --> Ac^^,BLSTM
clerezza,3,0.9895074162204979,graduated,Ac^ --> Ac^^,BLSTM
clerezza,4,0.9894751801552276,graduated,Ac^ --> Ac^^,BLSTM
clerezza,5,0.9893466225610794,graduated,Ac^ --> Ac^^,BLSTM
clerezza,6,0.989240658804954,graduated,Ac^ --> Ac^^,BLSTM
clerezza,7,0.9892582062463574,graduated,Ac^ --> Ac^^,BLSTM
clerezza,8,0.9892719627481465,graduated,Ac^ --> Ac^^,BLSTM
clerezza,9,0.9892297175148775,graduated,Ac^ --> Ac^^,BLSTM
clerezza,10,0.9892418593481708,graduated,Ac^ --> Ac^^,BLSTM
clerezza,11,0.9891428322688033,graduated,Ac^ --> Ac^^,BLSTM
clerezza,12,0.9891775358058449,graduated,Ac^ --> Ac^^,BLSTM
clerezza,13,0.9891644191407502,graduated,Ac^ --> Ac^^,BLSTM
clerezza,14,0.9891609417045109,graduated,Ac^ --> Ac^^,BLSTM
clerezza,15,0.9891370041311858,graduated,Ac^ --> Ac^^,BLSTM
clerezza,16,0.9891314125896434,graduated,Ac^ --> Ac^^,BLSTM
clerezza,17,0.9891146991899326,graduated,Ac^ --> Ac^^,BLSTM
clerezza,18,0.9891097274912489,graduated,Ac^ --> Ac^^,BLSTM
clerezza,19,0.9891160387276965,graduated,Ac^ --> Ac^^,BLSTM
clerezza,20,0.989099773983911,graduated,Ac^ --> Ac^^,BLSTM
clerezza,21,0.9890663186034839,graduated,Ac^ --> Ac^^,BLSTM
clerezza,22,0.9890523577531963,graduated,Ac^ --> Ac^^,BLSTM
clerezza,23,0.9890169249394546,graduated,Ac^ --> Ac^^,BLSTM
clerezza,24,0.9890161291104185,graduated,Ac^ --> Ac^^,BLSTM
clerezza,25,0.989000823198343,graduated,Ac^ --> Ac^^,BLSTM
clerezza,26,0.9889638759434611,graduated,Ac^ --> Ac^^,BLSTM
clerezza,27,0.9889306598910028,graduated,Ac^ --> Ac^^,BLSTM
clerezza,28,0.9885796085077928,graduated,Ac^ --> Ac^^,BLSTM
clerezza,29,0.9856000617992577,graduated,Ac^ --> Ac^^,BLSTM
clerezza,30,0.9883578916697056,graduated,Ac^ --> Ac^^,BLSTM
clerezza,31,0.9886458112959567,graduated,Ac^ --> Ac^^,BLSTM
clerezza,32,0.9887387978929165,graduated,Ac^ --> Ac^^,BLSTM
clerezza,33,0.9886671135132927,graduated,Ac^ --> Ac^^,BLSTM
clerezza,34,0.9887282651891388,graduated,Ac^ --> Ac^^,BLSTM
clerezza,35,0.9886309529145828,graduated,Ac^ --> Ac^^,BLSTM
clerezza,36,0.9885328932966986,graduated,Ac^ --> Ac^^,BLSTM
clerezza,37,0.988433006093859,graduated,Ac^ --> Ac^^,BLSTM
clerezza,38,0.9033241525178302,graduated,Ac^ --> Ac^^,BLSTM
click,1,0.5969910926920003,graduated,Ac^ --> Ac^^,BLSTM
click,2,0.16042811530553072,graduated,Ac^ --> Ac^^,BLSTM
click,3,0.8150311131780344,graduated,Ac^ --> Ac^^,BLSTM
click,4,0.9733685492311258,graduated,Ac^ --> Ac^^,BLSTM
click,5,0.9845124305317952,graduated,Ac^ --> Ac^^,BLSTM
click,6,0.9861151635445121,graduated,Ac^ --> Ac^^,BLSTM
click,7,0.9865794963105148,graduated,Ac^ --> Ac^^,BLSTM
click,8,0.9871320124276483,graduated,Ac^ --> Ac^^,BLSTM
click,9,0.9873993806640601,graduated,Ac^ --> Ac^^,BLSTM
click,10,0.987433694186844,graduated,Ac^ --> Ac^^,BLSTM
click,11,0.9875062498044799,graduated,Ac^ --> Ac^^,BLSTM
click,12,0.9875579810727525,graduated,Ac^ --> Ac^^,BLSTM
click,13,0.987637123710833,graduated,Ac^ --> Ac^^,BLSTM
click,14,0.9875061106470906,graduated,Ac^ --> Ac^^,BLSTM
click,15,0.9024004588893019,graduated,Ac^ --> Ac^^,BLSTM
climate,1,0.8450859341584839,graduated,Ac^ --> Ac^^,BLSTM
climate,2,0.9810544520599396,graduated,Ac^ --> Ac^^,BLSTM
climate,3,0.987801982201269,graduated,Ac^ --> Ac^^,BLSTM
climate,4,0.9884488510054263,graduated,Ac^ --> Ac^^,BLSTM
climate,5,0.9883905524889806,graduated,Ac^ --> Ac^^,BLSTM
climate,6,0.9885051387975203,graduated,Ac^ --> Ac^^,BLSTM
climate,7,0.9885538321042181,graduated,Ac^ --> Ac^^,BLSTM
climate,8,0.9885060361024427,graduated,Ac^ --> Ac^^,BLSTM
climate,9,0.9884847008346351,graduated,Ac^ --> Ac^^,BLSTM
climate,10,0.9885488433477749,graduated,Ac^ --> Ac^^,BLSTM
climate,11,0.9885240182064947,graduated,Ac^ --> Ac^^,BLSTM
climate,12,0.9032540662289703,graduated,Ac^ --> Ac^^,BLSTM
cloudstack,1,0.9041053116600263,graduated,Ac^ --> Ac^^,BLSTM
cloudstack,2,0.9895816414205377,graduated,Ac^ --> Ac^^,BLSTM
cloudstack,3,0.9897028795413622,graduated,Ac^ --> Ac^^,BLSTM
cloudstack,4,0.9896536455571997,graduated,Ac^ --> Ac^^,BLSTM
cloudstack,5,0.9896301995636305,graduated,Ac^ --> Ac^^,BLSTM
cloudstack,6,0.9895895798463546,graduated,Ac^ --> Ac^^,BLSTM
cloudstack,7,0.9895616643158401,graduated,Ac^ --> Ac^^,BLSTM
cloudstack,8,0.9895468178115233,graduated,Ac^ --> Ac^^,BLSTM
cloudstack,9,0.9895358236053067,graduated,Ac^ --> Ac^^,BLSTM
cloudstack,10,0.989423488877766,graduated,Ac^ --> Ac^^,BLSTM
cloudstack,11,0.9042400001509909,graduated,Ac^ --> Ac^^,BLSTM
cmda,1,0.8849562440241777,retired,Ac^ --> Ac^^,BLSTM
cmda,2,0.8185453381924391,retired,Ac^ --> Ac^^,BLSTM
cmda,3,0.9612425390700546,retired,Ac^ --> Ac^^,BLSTM
cmda,4,0.8990990803269931,retired,Ac^ --> Ac^^,BLSTM
cmda,5,0.0929689434111972,retired,Ac^ --> Ac^^,BLSTM
cmda,6,0.005819475992449372,retired,Ac^ --> Ac^^,BLSTM
cmda,7,0.005289144575037757,retired,Ac^ --> Ac^^,BLSTM
cmda,8,0.0051843750624409055,retired,Ac^ --> Ac^^,BLSTM
cmda,9,0.0051105831741293335,retired,Ac^ --> Ac^^,BLSTM
cmda,10,0.005069944084040385,retired,Ac^ --> Ac^^,BLSTM
cmda,11,0.0050610599405696965,retired,Ac^ --> Ac^^,BLSTM
cmda,12,0.005063663555176219,retired,Ac^ --> Ac^^,BLSTM
cmda,13,0.005061770396815489,retired,Ac^ --> Ac^^,BLSTM
cmda,14,0.005053174996092211,retired,Ac^ --> Ac^^,BLSTM
cmda,15,0.005043019820970169,retired,Ac^ --> Ac^^,BLSTM
cmda,16,0.005036039534771475,retired,Ac^ --> Ac^^,BLSTM
cmda,17,0.0050310563335067785,retired,Ac^ --> Ac^^,BLSTM
cmda,18,0.005022505219066841,retired,Ac^ --> Ac^^,BLSTM
cmda,19,0.005015402719654595,retired,Ac^ --> Ac^^,BLSTM
cmda,20,0.005011429478769219,retired,Ac^ --> Ac^^,BLSTM
cmda,21,0.004575974350278355,retired,Ac^ --> Ac^^,BLSTM
commons,1,0.08526228977606046,graduated,Ac^ --> Ac^^,BLSTM
commons,2,0.9042726277412064,graduated,Ac^ --> Ac^^,BLSTM
commons,3,0.9896004369001032,graduated,Ac^ --> Ac^^,BLSTM
commons,4,0.9895802574295108,graduated,Ac^ --> Ac^^,BLSTM
commonsrdf,1,0.901184379054618,graduated,Ac^ --> Ac^^,BLSTM
commonsrdf,2,0.9880126290079142,graduated,Ac^ --> Ac^^,BLSTM
commonsrdf,3,0.9882315620244467,graduated,Ac^ --> Ac^^,BLSTM
commonsrdf,4,0.9882360076184394,graduated,Ac^ --> Ac^^,BLSTM
commonsrdf,5,0.9882874372462627,graduated,Ac^ --> Ac^^,BLSTM
commonsrdf,6,0.9878452531333891,graduated,Ac^ --> Ac^^,BLSTM
commonsrdf,7,0.9877122124472151,graduated,Ac^ --> Ac^^,BLSTM
commonsrdf,8,0.9878662584803469,graduated,Ac^ --> Ac^^,BLSTM
commonsrdf,9,0.9875046506472461,graduated,Ac^ --> Ac^^,BLSTM
commonsrdf,10,0.9052690928523157,graduated,Ac^ --> Ac^^,BLSTM
commonsrdf,11,0.11330570568819974,graduated,Ac^ --> Ac^^,BLSTM
commonsrdf,12,0.008673561762289932,graduated,Ac^ --> Ac^^,BLSTM
commonsrdf,13,0.09689107172655897,graduated,Ac^ --> Ac^^,BLSTM
commonsrdf,14,0.9015462812443849,graduated,Ac^ --> Ac^^,BLSTM
commonsrdf,15,0.9862025386751782,graduated,Ac^ --> Ac^^,BLSTM
commonsrdf,16,0.9867805113042566,graduated,Ac^ --> Ac^^,BLSTM
commonsrdf,17,0.9869808762769542,graduated,Ac^ --> Ac^^,BLSTM
commonsrdf,18,0.987424149163805,graduated,Ac^ --> Ac^^,BLSTM
commonsrdf,19,0.9863398317315085,graduated,Ac^ --> Ac^^,BLSTM
commonsrdf,20,0.9016269838778016,graduated,Ac^ --> Ac^^,BLSTM
composer,1,0.8970972299575806,retired,Ac^ --> Ac^^,BLSTM
concerted,1,0.9007907912512506,retired,Ac^ --> Ac^^,BLSTM
concerted,2,0.9839870915722582,retired,Ac^ --> Ac^^,BLSTM
concerted,3,0.8785102516149823,retired,Ac^ --> Ac^^,BLSTM
concerted,4,0.09411121783139954,retired,Ac^ --> Ac^^,BLSTM
concerted,5,0.006253245224170665,retired,Ac^ --> Ac^^,BLSTM
concerted,6,0.004888526622034761,retired,Ac^ --> Ac^^,BLSTM
cordova,1,0.9005026142716082,graduated,Ac^ --> Ac^^,BLSTM
cordova,2,0.9885354154684906,graduated,Ac^ --> Ac^^,BLSTM
cordova,3,0.9892681101842469,graduated,Ac^ --> Ac^^,BLSTM
cordova,4,0.98924398346709,graduated,Ac^ --> Ac^^,BLSTM
cordova,5,0.9892276945784888,graduated,Ac^ --> Ac^^,BLSTM
cordova,6,0.9891998269888258,graduated,Ac^ --> Ac^^,BLSTM
cordova,7,0.9891455451514063,graduated,Ac^ --> Ac^^,BLSTM
cordova,8,0.9892341663450468,graduated,Ac^ --> Ac^^,BLSTM
cordova,9,0.9892652894772472,graduated,Ac^ --> Ac^^,BLSTM
cordova,10,0.989283553345296,graduated,Ac^ --> Ac^^,BLSTM
cordova,11,0.9891741783801765,graduated,Ac^ --> Ac^^,BLSTM
cordova,12,0.9038888573691584,graduated,Ac^ --> Ac^^,BLSTM
corinthia,1,0.9038131847587556,retired,Ac^ --> Ac^^,BLSTM
corinthia,2,0.9893894648995936,retired,Ac^ --> Ac^^,BLSTM
corinthia,3,0.9895171699983325,retired,Ac^ --> Ac^^,BLSTM
corinthia,4,0.9895333252840935,retired,Ac^ --> Ac^^,BLSTM
corinthia,5,0.9894949000945114,retired,Ac^ --> Ac^^,BLSTM
corinthia,6,0.9892617459909526,retired,Ac^ --> Ac^^,BLSTM
corinthia,7,0.9892301990376554,retired,Ac^ --> Ac^^,BLSTM
corinthia,8,0.9892710915510312,retired,Ac^ --> Ac^^,BLSTM
corinthia,9,0.9892990315795963,retired,Ac^ --> Ac^^,BLSTM
corinthia,10,0.9882840645536626,retired,Ac^ --> Ac^^,BLSTM
corinthia,11,0.896146420693738,retired,Ac^ --> Ac^^,BLSTM
couchdb,1,0.9029380228563587,graduated,Ac^ --> Ac^^,BLSTM
couchdb,2,0.9887742353229224,graduated,Ac^ --> Ac^^,BLSTM
couchdb,3,0.9886494129848952,graduated,Ac^ --> Ac^^,BLSTM
couchdb,4,0.9885818628094649,graduated,Ac^ --> Ac^^,BLSTM
couchdb,5,0.9884705490519347,graduated,Ac^ --> Ac^^,BLSTM
couchdb,6,0.9883457795561326,graduated,Ac^ --> Ac^^,BLSTM
couchdb,7,0.9882679753347016,graduated,Ac^ --> Ac^^,BLSTM
couchdb,8,0.988156308895663,graduated,Ac^ --> Ac^^,BLSTM
couchdb,9,0.9030019765184226,graduated,Ac^ --> Ac^^,BLSTM
crunch,1,0.9041117385672611,graduated,Ac^ --> Ac^^,BLSTM
crunch,2,0.9892889080874085,graduated,Ac^ --> Ac^^,BLSTM
crunch,3,0.9894544167583744,graduated,Ac^ --> Ac^^,BLSTM
crunch,4,0.9893122465957362,graduated,Ac^ --> Ac^^,BLSTM
crunch,5,0.9893044010116961,graduated,Ac^ --> Ac^^,BLSTM
crunch,6,0.9891677954464578,graduated,Ac^ --> Ac^^,BLSTM
crunch,7,0.9890846139816022,graduated,Ac^ --> Ac^^,BLSTM
crunch,8,0.9038986047258555,graduated,Ac^ --> Ac^^,BLSTM
ctakes,1,0.9013830798823487,graduated,Ac^ --> Ac^^,BLSTM
ctakes,2,0.9870280452150881,graduated,Ac^ --> Ac^^,BLSTM
ctakes,3,0.9885503013663801,graduated,Ac^ --> Ac^^,BLSTM
ctakes,4,0.9888772606471202,graduated,Ac^ --> Ac^^,BLSTM
ctakes,5,0.9887667588512622,graduated,Ac^ --> Ac^^,BLSTM
ctakes,6,0.9887218024236281,graduated,Ac^ --> Ac^^,BLSTM
ctakes,7,0.9888497214190518,graduated,Ac^ --> Ac^^,BLSTM
ctakes,8,0.9888438501765139,graduated,Ac^ --> Ac^^,BLSTM
ctakes,9,0.9036514727055336,graduated,Ac^ --> Ac^^,BLSTM
curator,1,0.09431889013776903,graduated,Ac^ --> Ac^^,BLSTM
curator,2,0.8895451398390318,graduated,Ac^ --> Ac^^,BLSTM
curator,3,0.9798346706787985,graduated,Ac^ --> Ac^^,BLSTM
curator,4,0.9839692206030833,graduated,Ac^ --> Ac^^,BLSTM
curator,5,0.9852055259904742,graduated,Ac^ --> Ac^^,BLSTM
curator,6,0.900778021675359,graduated,Ac^ --> Ac^^,BLSTM
cxf,1,0.9042499237365963,graduated,Ac^ --> Ac^^,BLSTM
cxf,2,0.9895764390517792,graduated,Ac^ --> Ac^^,BLSTM
cxf,3,0.9896299973337753,graduated,Ac^ --> Ac^^,BLSTM
cxf,4,0.98958763772166,graduated,Ac^ --> Ac^^,BLSTM
cxf,5,0.9895572687437727,graduated,Ac^ --> Ac^^,BLSTM
cxf,6,0.9895264421210999,graduated,Ac^ --> Ac^^,BLSTM
cxf,7,0.9895085667304795,graduated,Ac^ --> Ac^^,BLSTM
cxf,8,0.9894936911099436,graduated,Ac^ --> Ac^^,BLSTM
cxf,9,0.9894779538539916,graduated,Ac^ --> Ac^^,BLSTM
cxf,10,0.9894557915364024,graduated,Ac^ --> Ac^^,BLSTM
cxf,11,0.9894343925069425,graduated,Ac^ --> Ac^^,BLSTM
cxf,12,0.989398186409161,graduated,Ac^ --> Ac^^,BLSTM
cxf,13,0.9893294346348199,graduated,Ac^ --> Ac^^,BLSTM
cxf,14,0.9893225086076485,graduated,Ac^ --> Ac^^,BLSTM
cxf,15,0.9893129762365274,graduated,Ac^ --> Ac^^,BLSTM
cxf,16,0.9892971124409002,graduated,Ac^ --> Ac^^,BLSTM
cxf,17,0.9892813717080671,graduated,Ac^ --> Ac^^,BLSTM
cxf,18,0.9892736460905343,graduated,Ac^ --> Ac^^,BLSTM
cxf,19,0.9891931938125734,graduated,Ac^ --> Ac^^,BLSTM
cxf,20,0.9039877841137891,graduated,Ac^ --> Ac^^,BLSTM
daffodil,1,0.8970698506305996,graduated,Ac^ --> Ac^^,BLSTM
daffodil,2,0.9338070179445719,graduated,Ac^ --> Ac^^,BLSTM
daffodil,3,0.9822907889308039,graduated,Ac^ --> Ac^^,BLSTM
daffodil,4,0.9886213094026629,graduated,Ac^ --> Ac^^,BLSTM
daffodil,5,0.98881811913378,graduated,Ac^ --> Ac^^,BLSTM
daffodil,6,0.9888101304011825,graduated,Ac^ --> Ac^^,BLSTM
daffodil,7,0.988963476456083,graduated,Ac^ --> Ac^^,BLSTM
daffodil,8,0.9888386592255033,graduated,Ac^ --> Ac^^,BLSTM
daffodil,9,0.9889660914128623,graduated,Ac^ --> Ac^^,BLSTM
daffodil,10,0.9890468235729066,graduated,Ac^ --> Ac^^,BLSTM
daffodil,11,0.9889322417444393,graduated,Ac^ --> Ac^^,BLSTM
daffodil,12,0.9888626709526401,graduated,Ac^ --> Ac^^,BLSTM
daffodil,13,0.9889671806125779,graduated,Ac^ --> Ac^^,BLSTM
daffodil,14,0.9890136335184662,graduated,Ac^ --> Ac^^,BLSTM
daffodil,15,0.9890425197609211,graduated,Ac^ --> Ac^^,BLSTM
daffodil,16,0.9890506032118243,graduated,Ac^ --> Ac^^,BLSTM
daffodil,17,0.989044676017481,graduated,Ac^ --> Ac^^,BLSTM
daffodil,18,0.9889829599296164,graduated,Ac^ --> Ac^^,BLSTM
daffodil,19,0.989005112291197,graduated,Ac^ --> Ac^^,BLSTM
daffodil,20,0.9890372540907576,graduated,Ac^ --> Ac^^,BLSTM
daffodil,21,0.9890380560080988,graduated,Ac^ --> Ac^^,BLSTM
daffodil,22,0.9889582293960768,graduated,Ac^ --> Ac^^,BLSTM
daffodil,23,0.9889203567807692,graduated,Ac^ --> Ac^^,BLSTM
daffodil,24,0.9888990413862591,graduated,Ac^ --> Ac^^,BLSTM
daffodil,25,0.9889558121075992,graduated,Ac^ --> Ac^^,BLSTM
daffodil,26,0.9889918684099728,graduated,Ac^ --> Ac^^,BLSTM
daffodil,27,0.9890020913921693,graduated,Ac^ --> Ac^^,BLSTM
daffodil,28,0.9890025283497146,graduated,Ac^ --> Ac^^,BLSTM
daffodil,29,0.9890147139982588,graduated,Ac^ --> Ac^^,BLSTM
daffodil,30,0.9890307977961831,graduated,Ac^ --> Ac^^,BLSTM
daffodil,31,0.9890189687343289,graduated,Ac^ --> Ac^^,BLSTM
daffodil,32,0.9890383007523981,graduated,Ac^ --> Ac^^,BLSTM
daffodil,33,0.989028528098292,graduated,Ac^ --> Ac^^,BLSTM
daffodil,34,0.9889986867386747,graduated,Ac^ --> Ac^^,BLSTM
daffodil,35,0.9890128411273021,graduated,Ac^ --> Ac^^,BLSTM
daffodil,36,0.9890376578864875,graduated,Ac^ --> Ac^^,BLSTM
daffodil,37,0.9890507237178698,graduated,Ac^ --> Ac^^,BLSTM
daffodil,38,0.9890298071910824,graduated,Ac^ --> Ac^^,BLSTM
daffodil,39,0.9890203108396461,graduated,Ac^ --> Ac^^,BLSTM
daffodil,40,0.9890178590157288,graduated,Ac^ --> Ac^^,BLSTM
daffodil,41,0.9888950806062287,graduated,Ac^ --> Ac^^,BLSTM
daffodil,42,0.903750380161952,graduated,Ac^ --> Ac^^,BLSTM
datafu,1,0.9041576309117424,graduated,Ac^ --> Ac^^,BLSTM
datafu,2,0.9890856862087197,graduated,Ac^ --> Ac^^,BLSTM
datafu,3,0.9891998929866099,graduated,Ac^ --> Ac^^,BLSTM
datafu,4,0.9888318644408175,graduated,Ac^ --> Ac^^,BLSTM
datafu,5,0.9890741537916768,graduated,Ac^ --> Ac^^,BLSTM
datafu,6,0.9890568495587212,graduated,Ac^ --> Ac^^,BLSTM
datafu,7,0.9886606460427625,graduated,Ac^ --> Ac^^,BLSTM
datafu,8,0.9887502302066861,graduated,Ac^ --> Ac^^,BLSTM
datafu,9,0.9886928193898543,graduated,Ac^ --> Ac^^,BLSTM
datafu,10,0.9887144215089132,graduated,Ac^ --> Ac^^,BLSTM
datafu,11,0.9887627663887932,graduated,Ac^ --> Ac^^,BLSTM
datafu,12,0.9890024616781014,graduated,Ac^ --> Ac^^,BLSTM
datafu,13,0.9031754849332917,graduated,Ac^ --> Ac^^,BLSTM
datafu,14,0.09127311479514891,graduated,Ac^ --> Ac^^,BLSTM
datafu,15,0.005561545522881217,graduated,Ac^ --> Ac^^,BLSTM
datafu,16,0.005983852668761408,graduated,Ac^ --> Ac^^,BLSTM
datafu,17,0.0921907363880628,graduated,Ac^ --> Ac^^,BLSTM
datafu,18,0.8495992826566744,graduated,Ac^ --> Ac^^,BLSTM
datafu,19,0.7342049443625724,graduated,Ac^ --> Ac^^,BLSTM
datafu,20,0.8636269384799106,graduated,Ac^ --> Ac^^,BLSTM
datafu,21,0.16845972831541997,graduated,Ac^ --> Ac^^,BLSTM
datafu,22,0.8575196759815544,graduated,Ac^ --> Ac^^,BLSTM
datafu,23,0.970579920472973,graduated,Ac^ --> Ac^^,BLSTM
datafu,24,0.9716363929609295,graduated,Ac^ --> Ac^^,BLSTM
datafu,25,0.8278724475602266,graduated,Ac^ --> Ac^^,BLSTM
datafu,26,0.4400145235200708,graduated,Ac^ --> Ac^^,BLSTM
datafu,27,0.8373154177701887,graduated,Ac^ --> Ac^^,BLSTM
datafu,28,0.08848927200686141,graduated,Ac^ --> Ac^^,BLSTM
datafu,29,0.005056555511572002,graduated,Ac^ --> Ac^^,BLSTM
datafu,30,0.005029978510643913,graduated,Ac^ --> Ac^^,BLSTM
datafu,31,0.06142208449367499,graduated,Ac^ --> Ac^^,BLSTM
datafu,32,0.5481729615602274,graduated,Ac^ --> Ac^^,BLSTM
datafu,33,0.06133876131344771,graduated,Ac^ --> Ac^^,BLSTM
datafu,34,0.004898915993885135,graduated,Ac^ --> Ac^^,BLSTM
datafu,35,0.0049071178141251994,graduated,Ac^ --> Ac^^,BLSTM
datafu,36,0.004946190969910971,graduated,Ac^ --> Ac^^,BLSTM
datafu,37,0.004965065713787371,graduated,Ac^ --> Ac^^,BLSTM
datafu,38,0.00495063971682862,graduated,Ac^ --> Ac^^,BLSTM
datafu,39,0.004943940253047209,graduated,Ac^ --> Ac^^,BLSTM
datafu,40,0.004960757942401899,graduated,Ac^ --> Ac^^,BLSTM
datafu,41,0.004981816257403373,graduated,Ac^ --> Ac^^,BLSTM
datafu,42,0.0050873705604823315,graduated,Ac^ --> Ac^^,BLSTM
datafu,43,0.08771817443269608,graduated,Ac^ --> Ac^^,BLSTM
datafu,44,0.8825658745767693,graduated,Ac^ --> Ac^^,BLSTM
datafu,45,0.9663764592987458,graduated,Ac^ --> Ac^^,BLSTM
datafu,46,0.9644792277028664,graduated,Ac^ --> Ac^^,BLSTM
datafu,47,0.9720605831491177,graduated,Ac^ --> Ac^^,BLSTM
datafu,48,0.9725745942284802,graduated,Ac^ --> Ac^^,BLSTM
datafu,49,0.8913695965015119,graduated,Ac^ --> Ac^^,BLSTM
datasketches,1,0.89812795938574,graduated,Ac^ --> Ac^^,BLSTM
datasketches,2,0.9877600090858306,graduated,Ac^ --> Ac^^,BLSTM
datasketches,3,0.9888029112805278,graduated,Ac^ --> Ac^^,BLSTM
datasketches,4,0.9889721026080365,graduated,Ac^ --> Ac^^,BLSTM
datasketches,5,0.9890304548422412,graduated,Ac^ --> Ac^^,BLSTM
datasketches,6,0.9890550082473174,graduated,Ac^ --> Ac^^,BLSTM
datasketches,7,0.9890293934419829,graduated,Ac^ --> Ac^^,BLSTM
datasketches,8,0.9890952128135804,graduated,Ac^ --> Ac^^,BLSTM
datasketches,9,0.9891262062731264,graduated,Ac^ --> Ac^^,BLSTM
datasketches,10,0.9891058542233317,graduated,Ac^ --> Ac^^,BLSTM
datasketches,11,0.9890747514236166,graduated,Ac^ --> Ac^^,BLSTM
datasketches,12,0.9891163414034893,graduated,Ac^ --> Ac^^,BLSTM
datasketches,13,0.9891353769069456,graduated,Ac^ --> Ac^^,BLSTM
datasketches,14,0.9891313170455982,graduated,Ac^ --> Ac^^,BLSTM
datasketches,15,0.9891322832197391,graduated,Ac^ --> Ac^^,BLSTM
datasketches,16,0.9891091708776324,graduated,Ac^ --> Ac^^,BLSTM
datasketches,17,0.9891170426258694,graduated,Ac^ --> Ac^^,BLSTM
datasketches,18,0.9891245698858762,graduated,Ac^ --> Ac^^,BLSTM
datasketches,19,0.9889978288710852,graduated,Ac^ --> Ac^^,BLSTM
datasketches,20,0.9038835156844667,graduated,Ac^ --> Ac^^,BLSTM
