Feature,Importance
feature_0,2.4573882721910514
feature_1,10.3027495573743
feature_2,15.27515910040834
feature_3,-0.006472543509989874
feature_4,12.042382492616193
feature_5,4.065610819423241
feature_6,13.472365977328499
feature_7,14.691055338166189
feature_8,9.118448889548263
feature_9,9.31728303003762
feature_10,-4.094029069286427
feature_11,-3.2105075178854414
feature_12,16.568565653588163
