project,month,interaction_type,sender,recipient_or_file_type,n_interactions
ActionBarSherlock,0,social,4nd3250n,4nd3250n,0
ActionBarSherlock,0,social,4nd3250n,Jake Wharton,1
ActionBarSherlock,0,social,Aaverin,Aaverin,0
ActionBarSherlock,0,social,Aaverin,M190,1
ActionBarSherlock,0,social,Abchyw,Abchyw,0
ActionBarSherlock,0,social,Abchyw,Simonvt,1
ActionBarSherlock,0,social,Aectann,Aectann,0
ActionBarSherlock,0,social,Agarwlgaurav,Agarwlgaurav,0
ActionBarSherlock,0,social,Agarwlgaurav,Jake Wharton,2
ActionBarSherlock,0,social,Aguillard,Aguillard,0
ActionBarSherlock,0,social,Ai212983,Ai212983,0
ActionBarSherlock,0,social,Ai212983,Chrisbanes,3
ActionBarSherlock,0,social,Ai212983,Jake Wharton,11
ActionBarSherlock,0,social,Ai212983,Xomo,1
ActionBarSherlock,0,social,Aisk,Aisk,0
ActionBarSherlock,0,social,Aisk,Simonvt,1
ActionBarSherlock,0,social,Alefranz,Alefranz,0
ActionBarSherlock,0,social,Alefranz,Jake Wharton,2
ActionBarSherlock,0,social,Alexious-sh,Alexious-sh,0
ActionBarSherlock,0,social,Alexious-sh,Simonvt,1
ActionBarSherlock,0,social,Alexious-sh,Veerupv,2
ActionBarSherlock,0,social,Alexliubj,Alexliubj,0
ActionBarSherlock,0,social,Alexliubj,Hameno,1
ActionBarSherlock,0,social,Alexsilva,Alexsilva,0
ActionBarSherlock,0,social,Alexsilva,Tevjef,1
ActionBarSherlock,0,social,Alphamu,Alphamu,0
ActionBarSherlock,0,social,Alphamu,Apkelly,1
ActionBarSherlock,0,social,Alphamu,Coreform,2
ActionBarSherlock,0,social,Alphamu,Jake Wharton,2
ActionBarSherlock,0,social,Alvarolb,Alvarolb,0
ActionBarSherlock,0,social,Alvarolb,Jake Wharton,1
ActionBarSherlock,0,social,Amirgalor,Amirgalor,0
ActionBarSherlock,0,social,Amirgalor,Jake Wharton,2
ActionBarSherlock,0,social,Amithrai13,Amithrai13,0
ActionBarSherlock,0,social,Amithrai13,Jake Wharton,1
ActionBarSherlock,0,social,Anderweb,Anderweb,0
ActionBarSherlock,0,social,Anderweb,Willlunniss,1
ActionBarSherlock,0,social,Andreronquetti,Andreronquetti,0
ActionBarSherlock,0,social,Andreronquetti,Jake Wharton,2
ActionBarSherlock,0,social,Andrew-knott,Andrew-knott,0
ActionBarSherlock,0,social,Andrew-knott,Jake Wharton,1
ActionBarSherlock,0,social,Andreynovikov,Andreynovikov,0
ActionBarSherlock,0,social,Andreynovikov,Jake Wharton,1
ActionBarSherlock,0,social,Androidder,Androidder,0
ActionBarSherlock,0,social,Androiddeveloperlb,Androiddeveloperlb,0
ActionBarSherlock,0,social,Androiddeveloperlb,Jake Wharton,13
ActionBarSherlock,0,social,Androiddeveloperlb,Simonvt,7
ActionBarSherlock,0,social,Androidmoney,Androidmoney,0
ActionBarSherlock,0,social,Androidmoney,Inoles,4
ActionBarSherlock,0,social,Androidmoney,Jake Wharton,14
ActionBarSherlock,0,social,Androidmoney,Necronet,1
ActionBarSherlock,0,social,Androidmoney,Simonvt,7
ActionBarSherlock,0,social,Androidmoney,Sleepybear,5
ActionBarSherlock,0,social,Androidoutput,Androidoutput,0
ActionBarSherlock,0,social,Androidoutput,Jake Wharton,3
ActionBarSherlock,0,social,Andyghiuta,Andyghiuta,0
ActionBarSherlock,0,social,Andyghiuta,Jake Wharton,1
ActionBarSherlock,0,social,Andyghiuta,Stevechapce,1
ActionBarSherlock,0,social,Andyscherzinger,Andyscherzinger,0
ActionBarSherlock,0,social,Andyscherzinger,Jake Wharton,1
ActionBarSherlock,0,social,Andytriboletti,Andytriboletti,0
ActionBarSherlock,0,social,Antoni-alvarez,Antoni-alvarez,0
ActionBarSherlock,0,social,Antoni-alvarez,Inoles,1
ActionBarSherlock,0,social,Antoni-alvarez,Simonvt,1
ActionBarSherlock,0,social,Antoniy,Antoniy,0
ActionBarSherlock,0,social,Antoniy,Jake Wharton,2
ActionBarSherlock,0,social,Aperomsik,Aperomsik,0
ActionBarSherlock,0,social,Aperomsik,Prototik,1
ActionBarSherlock,0,social,Aperomsik,Simonvt,1
ActionBarSherlock,0,social,Apkelly,Alphamu,1
ActionBarSherlock,0,social,Apkelly,Apkelly,0
ActionBarSherlock,0,social,Apkelly,Jake Wharton,2
ActionBarSherlock,0,social,Apkelly,Simonvt,1
ActionBarSherlock,0,social,App2go,App2go,0
ActionBarSherlock,0,social,App2go,Jake Wharton,4
ActionBarSherlock,0,social,App2go,Tprochazka,1
ActionBarSherlock,0,social,Appamatto,Appamatto,0
ActionBarSherlock,0,social,Appamatto,Jake Wharton,3
ActionBarSherlock,0,social,Arnestockmans,Arnestockmans,0
ActionBarSherlock,0,social,Arnestockmans,Jake Wharton,1
ActionBarSherlock,0,social,Artiomchi,Artiomchi,0
ActionBarSherlock,0,social,Artiomchi,Igorganapolsky,1
ActionBarSherlock,0,social,Artiomchi,Jake Wharton,7
ActionBarSherlock,0,social,Arturdryomov,Arturdryomov,0
ActionBarSherlock,0,social,Arturdryomov,Jake Wharton,3
ActionBarSherlock,0,social,Arunantoney,Arunantoney,0
ActionBarSherlock,0,social,Ashot-kr,Ashot-kr,0
ActionBarSherlock,0,social,Ashot-kr,Simonvt,1
ActionBarSherlock,0,social,Astachowiak,Astachowiak,0
ActionBarSherlock,0,social,Astachowiak,Jake Wharton,1
ActionBarSherlock,0,social,Atermenji,Atermenji,0
ActionBarSherlock,0,social,Atermenji,Jake Wharton,1
ActionBarSherlock,0,social,Atermenji,Nevro,1
ActionBarSherlock,0,social,Atilazz,Atilazz,0
ActionBarSherlock,0,social,Atomusk,Atomusk,0
ActionBarSherlock,0,social,Atomusk,Francisdb,2
ActionBarSherlock,0,social,Atomusk,Inoles,2
ActionBarSherlock,0,social,Atomusk,Jake Wharton,1
ActionBarSherlock,0,social,Austynmahoney,Austynmahoney,0
ActionBarSherlock,0,social,Austynmahoney,Jake Wharton,2
ActionBarSherlock,0,social,Azwar,Azwar,0
ActionBarSherlock,0,social,Azwar,Fireandice,1
ActionBarSherlock,0,social,Barees63,Barees63,0
ActionBarSherlock,0,social,Barees63,Jake Wharton,3
ActionBarSherlock,0,social,Barees63,Sleepybear,2
ActionBarSherlock,0,social,Beafdefx,Beafdefx,0
ActionBarSherlock,0,social,Beafdefx,Jake Wharton,2
ActionBarSherlock,0,social,Beirigo,Beirigo,0
ActionBarSherlock,0,social,Beirigo,Jake Wharton,3
ActionBarSherlock,0,social,Bencallis,Bencallis,0
ActionBarSherlock,0,social,Bencallis,Jake Wharton,1
ActionBarSherlock,0,social,Bepcyc,Bepcyc,0
ActionBarSherlock,0,social,Bepcyc,Jake Wharton,2
ActionBarSherlock,0,social,Berglund,Berglund,0
ActionBarSherlock,0,social,Berglund,Jake Wharton,5
ActionBarSherlock,0,social,Bhaskarmurthy,Bhaskarmurthy,0
ActionBarSherlock,0,social,Bhaskarmurthy,Jake Wharton,2
ActionBarSherlock,0,social,Bhaskarmurthy,Mykola-dev,1
ActionBarSherlock,0,social,Blacelle,Blacelle,0
ActionBarSherlock,0,social,Blacelle,Simonvt,3
ActionBarSherlock,0,social,Bradmcmanus,Bradmcmanus,0
ActionBarSherlock,0,social,Bradmcmanus,Kamillelonek,6
ActionBarSherlock,0,social,Bradmcmanus,Rishabhmhjn,2
ActionBarSherlock,0,social,Brannpark,Brannpark,0
ActionBarSherlock,0,social,Brannpark,Jake Wharton,1
ActionBarSherlock,0,social,Bsvtag,Bsvtag,0
ActionBarSherlock,0,social,Bsvtag,Liufsd,1
ActionBarSherlock,0,social,Btalb,Btalb,0
ActionBarSherlock,0,social,Btalb,Simonvt,1
ActionBarSherlock,0,social,Bubbleguuum,Bubbleguuum,0
ActionBarSherlock,0,social,Bubbleguuum,Jake Wharton,1
ActionBarSherlock,0,social,Carlospuk,Carlospuk,0
ActionBarSherlock,0,social,Carlospuk,Chrissmith,9
ActionBarSherlock,0,social,Carlospuk,Jake Wharton,7
ActionBarSherlock,0,social,Carlospuk,Robholmes,1
ActionBarSherlock,0,social,Cesards,Cesards,0
ActionBarSherlock,0,social,Cesards,Ksperling,1
ActionBarSherlock,0,social,Cesards,Prototik,1
ActionBarSherlock,0,social,Chandujujare,Chandujujare,0
ActionBarSherlock,0,social,Chandujujare,Jake Wharton,7
ActionBarSherlock,0,social,Chandujujare,Serj-lotutovici,3
ActionBarSherlock,0,social,Cherrydev,Cherrydev,0
ActionBarSherlock,0,social,Cherrydev,Jake Wharton,3
ActionBarSherlock,0,social,Chrisbanes,Ai212983,3
ActionBarSherlock,0,social,Chrisbanes,Chrisbanes,0
ActionBarSherlock,0,social,Chrisbanes,Jake Wharton,1
ActionBarSherlock,0,social,Chrissmith,Carlospuk,9
ActionBarSherlock,0,social,Chrissmith,Chrissmith,0
ActionBarSherlock,0,social,Chrissmith,Daverix,1
ActionBarSherlock,0,social,Chrissmith,Inoles,1
ActionBarSherlock,0,social,Chrissmith,Jake Wharton,11
ActionBarSherlock,0,social,Chrissmith,Naoak,1
ActionBarSherlock,0,social,Chrissmith,Schildbach,1
ActionBarSherlock,0,social,Chrissmith,Simonvt,2
ActionBarSherlock,0,social,Chrissmith,Thorinside,1
ActionBarSherlock,0,social,Chrissmith,Westward,8
ActionBarSherlock,0,social,Chrissmith,Willlunniss,1
ActionBarSherlock,0,social,Christopherperry,Christopherperry,0
ActionBarSherlock,0,social,Christopherperry,Jake Wharton,5
ActionBarSherlock,0,social,Christopherperry,Simonvt,1
ActionBarSherlock,0,social,Christopheversieux,Christopheversieux,0
ActionBarSherlock,0,social,Christopheversieux,Jake Wharton,2
ActionBarSherlock,0,social,Ckra,Ckra,0
ActionBarSherlock,0,social,Ckra,Jake Wharton,1
ActionBarSherlock,0,social,Cliu903,Cliu903,0
ActionBarSherlock,0,social,Cliu903,Simonvt,3
ActionBarSherlock,0,social,Codestream,Codestream,0
ActionBarSherlock,0,social,Codetalks-new,Codetalks-new,0
ActionBarSherlock,0,social,Codetalks-new,Inoles,1
ActionBarSherlock,0,social,Codetalks-new,Jake Wharton,1
ActionBarSherlock,0,social,Coreform,Alphamu,2
ActionBarSherlock,0,social,Coreform,Coreform,0
ActionBarSherlock,0,social,Coreform,Simonvt,1
ActionBarSherlock,0,social,Coryroy,Coryroy,0
ActionBarSherlock,0,social,Cpasjuste,Cpasjuste,0
ActionBarSherlock,0,social,Cpasjuste,Jake Wharton,1
ActionBarSherlock,0,social,Cpasjuste,Simonvt,1
ActionBarSherlock,0,social,Crossle,Crossle,0
ActionBarSherlock,0,social,Crossle,Inoles,3
ActionBarSherlock,0,social,Crossle,Jake Wharton,2
ActionBarSherlock,0,social,Crossle,Mflisar,1
ActionBarSherlock,0,social,Dacesilian,Dacesilian,0
ActionBarSherlock,0,social,Dacesilian,Simonvt,1
ActionBarSherlock,0,social,Danielesegato,Danielesegato,0
ActionBarSherlock,0,social,Danielesegato,Simonvt,5
ActionBarSherlock,0,social,Danikula,Danikula,0
ActionBarSherlock,0,social,Daverix,Chrissmith,1
ActionBarSherlock,0,social,Daverix,Daverix,0
ActionBarSherlock,0,social,Daverix,Jake Wharton,3
ActionBarSherlock,0,social,Daverix,Marcuswolschon,1
ActionBarSherlock,0,social,Dcaunt,Dcaunt,0
ActionBarSherlock,0,social,Dcaunt,Jake Wharton,3
ActionBarSherlock,0,social,Dcaunt,Shreeshga,1
ActionBarSherlock,0,social,Ddewaele,Ddewaele,0
ActionBarSherlock,0,social,Ddewaele,Jake Wharton,1
ActionBarSherlock,0,social,Defer,Defer,0
ActionBarSherlock,0,social,Defer,Inoles,1
ActionBarSherlock,0,social,Demostrike,Demostrike,0
ActionBarSherlock,0,social,Demostrike,Simonvt,2
ActionBarSherlock,0,social,Devilmac,Devilmac,0
ActionBarSherlock,0,social,Devilmac,Jake Wharton,1
ActionBarSherlock,0,social,Dhaag,Dhaag,0
ActionBarSherlock,0,social,Dhaag,Inoles,1
ActionBarSherlock,0,social,Dhuckaby,Dhuckaby,0
ActionBarSherlock,0,social,Dhuckaby,Digipom Inc,1
ActionBarSherlock,0,social,Dhuckaby,Inoles,3
ActionBarSherlock,0,social,Dhuckaby,Jake Wharton,11
ActionBarSherlock,0,social,Dhuckaby,Schildbach,1
ActionBarSherlock,0,social,Dhuckaby,Simonvt,2
ActionBarSherlock,0,social,Diegomontoya,Diegomontoya,0
ActionBarSherlock,0,social,Digipom Inc,Dhuckaby,1
ActionBarSherlock,0,social,Digipom Inc,Digipom Inc,0
ActionBarSherlock,0,social,Digipom Inc,Friscomad,2
ActionBarSherlock,0,social,Digipom Inc,Jake Wharton,3
ActionBarSherlock,0,social,Dineshanandan,Dineshanandan,0
ActionBarSherlock,0,social,Dineshanandan,Jake Wharton,3
ActionBarSherlock,0,social,Dingzhihu,Dingzhihu,0
ActionBarSherlock,0,social,Dirtyspark23,Dirtyspark23,0
ActionBarSherlock,0,social,Dirtyspark23,Jemerick,1
ActionBarSherlock,0,social,Dkadlecek,Dkadlecek,0
ActionBarSherlock,0,social,Dkadlecek,Jake Wharton,3
ActionBarSherlock,0,social,Dmarcato,Dmarcato,0
ActionBarSherlock,0,social,Dmarcato,Jake Wharton,1
ActionBarSherlock,0,social,Dmstocking,Dmstocking,0
ActionBarSherlock,0,social,Dmstocking,Jake Wharton,1
ActionBarSherlock,0,social,Dodgex,Dodgex,0
ActionBarSherlock,0,social,Dodgex,Voydz,1
ActionBarSherlock,0,social,Doncung,Doncung,0
ActionBarSherlock,0,social,Drsoran,Drsoran,0
ActionBarSherlock,0,social,Drsoran,Jake Wharton,13
ActionBarSherlock,0,social,Ds23,Ds23,0
ActionBarSherlock,0,social,Ds23,Jake Wharton,1
ActionBarSherlock,0,social,Dsample,Dsample,0
ActionBarSherlock,0,social,Dsample,Simonvt,1
ActionBarSherlock,0,social,Dschuermann,Dschuermann,0
ActionBarSherlock,0,social,Dschuermann,Inoles,1
ActionBarSherlock,0,social,Dschuermann,Jake Wharton,5
ActionBarSherlock,0,social,Dskinner,Dskinner,0
ActionBarSherlock,0,social,Dskinner,Jake Wharton,1
ActionBarSherlock,0,social,Duncandee,Duncandee,0
ActionBarSherlock,0,social,Duncandee,Ikermart,2
ActionBarSherlock,0,social,Duncandee,Jake Wharton,1
ActionBarSherlock,0,social,Dungelin,Dungelin,0
ActionBarSherlock,0,social,Dungelin,Inoles,1
ActionBarSherlock,0,social,Eatheat,Eatheat,0
ActionBarSherlock,0,social,Eatheat,Jake Wharton,1
ActionBarSherlock,0,social,Eatheat,Simonvt,1
ActionBarSherlock,0,social,Eburnette,Eburnette,0
ActionBarSherlock,0,social,Eburnette,Jake Wharton,4
ActionBarSherlock,0,social,Eevoskos,Eevoskos,0
ActionBarSherlock,0,social,Elprl,Elprl,0
ActionBarSherlock,0,social,Elprl,Larham,3
ActionBarSherlock,0,social,Emilsjolander,Emilsjolander,0
ActionBarSherlock,0,social,Emilsjolander,Jake Wharton,1
ActionBarSherlock,0,social,Ened,Ened,0
ActionBarSherlock,0,social,Ened,Jake Wharton,1
ActionBarSherlock,0,social,Enkoder,Enkoder,0
ActionBarSherlock,0,social,Enkoder,Jake Wharton,1
ActionBarSherlock,0,social,Enkoder,Johnpray,1
ActionBarSherlock,0,social,Eric-taix,Eric-taix,0
ActionBarSherlock,0,social,Eric-taix,Simonvt,2
ActionBarSherlock,0,social,Ericklee,Ericklee,0
ActionBarSherlock,0,social,Ericklee,Gabrielemariotti,1
ActionBarSherlock,0,social,Ericklee,Jake Wharton,1
ActionBarSherlock,0,social,Ericklee,Mario20340,1
ActionBarSherlock,0,social,Ericklee,Sleepybear,2
ActionBarSherlock,0,social,Ericklee,Vrallev,1
ActionBarSherlock,0,social,Erickok,Erickok,0
ActionBarSherlock,0,social,Erickok,Jake Wharton,1
ActionBarSherlock,0,social,Esteth,Esteth,0
ActionBarSherlock,0,social,Esteth,Jake Wharton,1
ActionBarSherlock,0,social,Ethervoid,Ethervoid,0
ActionBarSherlock,0,social,Ethervoid,Kyungkoo,3
ActionBarSherlock,0,social,Ethervoid,Leofirespotter,1
ActionBarSherlock,0,social,Ethervoid,Patriksletmo,1
ActionBarSherlock,0,social,Ethervoid,Tokudu,1
ActionBarSherlock,0,social,Ethervoid,Vince015,1
ActionBarSherlock,0,social,Ethervoid,Willlunniss,1
ActionBarSherlock,0,social,Eurigjones,Eurigjones,0
ActionBarSherlock,0,social,Eurigjones,Jake Wharton,2
ActionBarSherlock,0,social,Exister,Exister,0
ActionBarSherlock,0,social,Exister,Inoles,2
ActionBarSherlock,0,social,Exister,Jake Wharton,1
ActionBarSherlock,0,social,F2prateek,F2prateek,0
ActionBarSherlock,0,social,F4bo,F4bo,0
ActionBarSherlock,0,social,Felipecsl,Felipecsl,0
ActionBarSherlock,0,social,Felipelalli,Felipelalli,0
ActionBarSherlock,0,social,Felipelalli,Jake Wharton,1
ActionBarSherlock,0,social,Fireandice,Azwar,1
ActionBarSherlock,0,social,Fireandice,Fireandice,0
ActionBarSherlock,0,social,Fjjimenez01,Fjjimenez01,0
ActionBarSherlock,0,social,Fjjimenez01,Inoles,2
ActionBarSherlock,0,social,Fjjimenez01,Jake Wharton,1
ActionBarSherlock,0,social,Franciscojunior,Franciscojunior,0
ActionBarSherlock,0,social,Franciscojunior,Jake Wharton,1
ActionBarSherlock,0,social,Franciscojunior,Nelenkov,1
ActionBarSherlock,0,social,Francisdb,Atomusk,2
ActionBarSherlock,0,social,Francisdb,Francisdb,0
ActionBarSherlock,0,social,Francisdb,Frapontillo,2
ActionBarSherlock,0,social,Francisdb,Jake Wharton,3
ActionBarSherlock,0,social,Francisdb,Zachlipton,1
ActionBarSherlock,0,social,Frapontillo,Francisdb,2
ActionBarSherlock,0,social,Frapontillo,Frapontillo,0
ActionBarSherlock,0,social,Frapontillo,Jake Wharton,2
ActionBarSherlock,0,social,Frapontillo,Zachlipton,1
ActionBarSherlock,0,social,Friscomad,Digipom Inc,2
ActionBarSherlock,0,social,Friscomad,Friscomad,0
ActionBarSherlock,0,social,Fuadhamidan,Fuadhamidan,0
ActionBarSherlock,0,social,Fuadhamidan,Jake Wharton,1
ActionBarSherlock,0,social,Fuadhamidan,Simonvt,2
ActionBarSherlock,0,social,Futureer,Futureer,0
ActionBarSherlock,0,social,Futureer,Jake Wharton,1
ActionBarSherlock,0,social,Gabrielemariotti,Ericklee,1
ActionBarSherlock,0,social,Gabrielemariotti,Gabrielemariotti,0
ActionBarSherlock,0,social,Gabrielemariotti,Gentlecat,1
ActionBarSherlock,0,social,Gabrielemariotti,Jake Wharton,3
ActionBarSherlock,0,social,Gabrielemariotti,Vrallev,2
ActionBarSherlock,0,social,Gauravar,Gauravar,0
ActionBarSherlock,0,social,Gauravar,Imminent,1
ActionBarSherlock,0,social,Gauravar,Jake Wharton,1
ActionBarSherlock,0,social,Gauravar,Pmecho,1
ActionBarSherlock,0,social,Gbouerat,Gbouerat,0
ActionBarSherlock,0,social,Geekkoz,Geekkoz,0
ActionBarSherlock,0,social,Geekkoz,Jake Wharton,2
ActionBarSherlock,0,social,Gentlecat,Gabrielemariotti,1
ActionBarSherlock,0,social,Gentlecat,Gentlecat,0
ActionBarSherlock,0,social,Gentlecat,Jake Wharton,1
ActionBarSherlock,0,social,Georgebills,Georgebills,0
ActionBarSherlock,0,social,Georgebills,Jake Wharton,1
ActionBarSherlock,0,social,Ginkel,Ginkel,0
ActionBarSherlock,0,social,Ginkel,Jake Wharton,1
ActionBarSherlock,0,social,Glennpratt,Glennpratt,0
ActionBarSherlock,0,social,Glennpratt,Jake Wharton,2
ActionBarSherlock,0,social,Goddchen,Goddchen,0
ActionBarSherlock,0,social,Goddchen,Jake Wharton,1
ActionBarSherlock,0,social,Goncalossilva,Goncalossilva,0
ActionBarSherlock,0,social,Gorodechnyj,Gorodechnyj,0
ActionBarSherlock,0,social,Grassick,Grassick,0
ActionBarSherlock,0,social,Grassick,Inoles,1
ActionBarSherlock,0,social,Grassick,Jake Wharton,5
ActionBarSherlock,0,social,Greenrobot,Greenrobot,0
ActionBarSherlock,0,social,Greenrobot,Inoles,2
ActionBarSherlock,0,social,Greenrobot,Jake Wharton,4
ActionBarSherlock,0,social,Grimmdev,Grimmdev,0
ActionBarSherlock,0,social,Grimmdev,Jake Wharton,1
ActionBarSherlock,0,social,Guidedways,Guidedways,0
ActionBarSherlock,0,social,Guidedways,Jake Wharton,2
ActionBarSherlock,0,social,Guidedways,Sleepybear,1
ActionBarSherlock,0,social,Hameno,Alexliubj,1
ActionBarSherlock,0,social,Hameno,Hameno,0
ActionBarSherlock,0,social,Heenwang,Heenwang,0
ActionBarSherlock,0,social,Hemanshu,Hemanshu,0
ActionBarSherlock,0,social,Hemanshu,Larham,1
ActionBarSherlock,0,social,Hoelle,Hoelle,0
ActionBarSherlock,0,social,Hoelle,Jake Wharton,1
ActionBarSherlock,0,social,Hoelle,Steveej,1
ActionBarSherlock,0,social,Hooked82,Hooked82,0
ActionBarSherlock,0,social,Hooked82,Mykola-dev,1
ActionBarSherlock,0,social,Hrk,Hrk,0
ActionBarSherlock,0,social,Hrk,Schildbach,1
ActionBarSherlock,0,social,Hrk,Simonvt,1
ActionBarSherlock,0,social,Httpdispatch,Httpdispatch,0
ActionBarSherlock,0,social,Hurelhuyag,Hurelhuyag,0
ActionBarSherlock,0,social,Ianhanniballake,Ianhanniballake,0
ActionBarSherlock,0,social,Ianhanniballake,Jake Wharton,1
ActionBarSherlock,0,social,Ichrisanderson,Ichrisanderson,0
ActionBarSherlock,0,social,Ichrisanderson,Jake Wharton,1
ActionBarSherlock,0,social,Igorganapolsky,Artiomchi,1
ActionBarSherlock,0,social,Igorganapolsky,Igorganapolsky,0
ActionBarSherlock,0,social,Igorganapolsky,Jake Wharton,5
ActionBarSherlock,0,social,Igorganapolsky,Simonvt,2
ActionBarSherlock,0,social,Ihnel,Ihnel,0
ActionBarSherlock,0,social,Ihnel,Simonvt,2
ActionBarSherlock,0,social,Ikermart,Duncandee,2
ActionBarSherlock,0,social,Ikermart,Ikermart,0
ActionBarSherlock,0,social,Ikermart,Inoles,1
ActionBarSherlock,0,social,Ikermart,Simonvt,1
ActionBarSherlock,0,social,Im0rtality,Im0rtality,0
ActionBarSherlock,0,social,Im0rtality,Inoles,1
ActionBarSherlock,0,social,Im0rtality,Rishabhmhjn,4
ActionBarSherlock,0,social,Imminent,Gauravar,1
ActionBarSherlock,0,social,Imminent,Imminent,0
ActionBarSherlock,0,social,Imminent,Jake Wharton,6
ActionBarSherlock,0,social,Imminent,Kevinsawicki,1
ActionBarSherlock,0,social,Imminent,Leandros,1
ActionBarSherlock,0,social,Imminent,Peplin,2
ActionBarSherlock,0,social,Imminent,Pmecho,1
ActionBarSherlock,0,social,Imminent,Schildbach,1
ActionBarSherlock,0,social,Imminent,Simonvt,1
ActionBarSherlock,0,social,Init2winitapps,Init2winitapps,0
ActionBarSherlock,0,social,Init2winitapps,Jake Wharton,5
ActionBarSherlock,0,social,Inoles,Androidmoney,4
ActionBarSherlock,0,social,Inoles,Antoni-alvarez,1
ActionBarSherlock,0,social,Inoles,Atomusk,2
ActionBarSherlock,0,social,Inoles,Chrissmith,1
ActionBarSherlock,0,social,Inoles,Codetalks-new,1
ActionBarSherlock,0,social,Inoles,Crossle,3
ActionBarSherlock,0,social,Inoles,Defer,1
ActionBarSherlock,0,social,Inoles,Dhaag,1
ActionBarSherlock,0,social,Inoles,Dhuckaby,3
ActionBarSherlock,0,social,Inoles,Dschuermann,1
ActionBarSherlock,0,social,Inoles,Dungelin,1
ActionBarSherlock,0,social,Inoles,Exister,2
ActionBarSherlock,0,social,Inoles,Fjjimenez01,2
ActionBarSherlock,0,social,Inoles,Grassick,1
ActionBarSherlock,0,social,Inoles,Greenrobot,2
ActionBarSherlock,0,social,Inoles,Ikermart,1
ActionBarSherlock,0,social,Inoles,Im0rtality,1
ActionBarSherlock,0,social,Inoles,Inoles,0
ActionBarSherlock,0,social,Inoles,Jake Wharton,40
ActionBarSherlock,0,social,Inoles,Jcampbell05,2
ActionBarSherlock,0,social,Inoles,Jelgh,2
ActionBarSherlock,0,social,Inoles,Jemerick,1
ActionBarSherlock,0,social,Inoles,Levinotik,2
ActionBarSherlock,0,social,Inoles,Malcolmevershed,6
ActionBarSherlock,0,social,Inoles,Mandrachek,1
ActionBarSherlock,0,social,Inoles,Mattcoz,1
ActionBarSherlock,0,social,Inoles,Namex44,1
ActionBarSherlock,0,social,Inoles,Nelenkov,2
ActionBarSherlock,0,social,Inoles,Orrc,1
ActionBarSherlock,0,social,Inoles,Peterrinc,1
ActionBarSherlock,0,social,Inoles,Petrnohejl,1
ActionBarSherlock,0,social,Inoles,Richie97,1
ActionBarSherlock,0,social,Inoles,Rmack,1
ActionBarSherlock,0,social,Inoles,Roflharrison,1
ActionBarSherlock,0,social,Inoles,Rsvijay,1
ActionBarSherlock,0,social,Inoles,Sameersegal,3
ActionBarSherlock,0,social,Inoles,Shreeshga,1
ActionBarSherlock,0,social,Inoles,Simonvt,4
ActionBarSherlock,0,social,Inoles,Sleepybear,6
ActionBarSherlock,0,social,Inoles,Uwe Trottmann,1
ActionBarSherlock,0,social,Inoles,Vad1mo,1
ActionBarSherlock,0,social,Inoles,Waninkoko,3
ActionBarSherlock,0,social,Inoles,Willlunniss,2
ActionBarSherlock,0,social,Inoles,Ykrapiva,2
ActionBarSherlock,0,social,Intrications,Intrications,0
ActionBarSherlock,0,social,Intrications,Jake Wharton,1
ActionBarSherlock,0,social,Intrications,Mflisar,1
ActionBarSherlock,0,social,Intrications,Nicolasjafelle,2
ActionBarSherlock,0,social,Intrications,Pietrorampini,1
ActionBarSherlock,0,social,Intrications,Simonvt,1
ActionBarSherlock,0,social,Jake Wharton,4nd3250n,1
ActionBarSherlock,0,social,Jake Wharton,Agarwlgaurav,2
ActionBarSherlock,0,social,Jake Wharton,Ai212983,11
ActionBarSherlock,0,social,Jake Wharton,Alefranz,2
ActionBarSherlock,0,social,Jake Wharton,Alphamu,2
ActionBarSherlock,0,social,Jake Wharton,Alvarolb,1
ActionBarSherlock,0,social,Jake Wharton,Amirgalor,2
ActionBarSherlock,0,social,Jake Wharton,Amithrai13,1
ActionBarSherlock,0,social,Jake Wharton,Andreronquetti,2
ActionBarSherlock,0,social,Jake Wharton,Andrew-knott,1
ActionBarSherlock,0,social,Jake Wharton,Andreynovikov,1
ActionBarSherlock,0,social,Jake Wharton,Androiddeveloperlb,13
ActionBarSherlock,0,social,Jake Wharton,Androidmoney,14
ActionBarSherlock,0,social,Jake Wharton,Androidoutput,3
ActionBarSherlock,0,social,Jake Wharton,Andyghiuta,1
ActionBarSherlock,0,social,Jake Wharton,Andyscherzinger,1
ActionBarSherlock,0,social,Jake Wharton,Antoniy,2
ActionBarSherlock,0,social,Jake Wharton,Apkelly,2
ActionBarSherlock,0,social,Jake Wharton,App2go,4
ActionBarSherlock,0,social,Jake Wharton,Appamatto,3
ActionBarSherlock,0,social,Jake Wharton,Arnestockmans,1
ActionBarSherlock,0,social,Jake Wharton,Artiomchi,7
ActionBarSherlock,0,social,Jake Wharton,Arturdryomov,3
ActionBarSherlock,0,social,Jake Wharton,Astachowiak,1
ActionBarSherlock,0,social,Jake Wharton,Atermenji,1
ActionBarSherlock,0,social,Jake Wharton,Atomusk,1
ActionBarSherlock,0,social,Jake Wharton,Austynmahoney,2
ActionBarSherlock,0,social,Jake Wharton,Barees63,3
ActionBarSherlock,0,social,Jake Wharton,Beafdefx,2
ActionBarSherlock,0,social,Jake Wharton,Beirigo,3
ActionBarSherlock,0,social,Jake Wharton,Bencallis,1
ActionBarSherlock,0,social,Jake Wharton,Bepcyc,2
