s_num_nodes,s_weighted_mean_degree,s_num_component,s_avg_clustering_coef,s_largest_component,s_graph_density,t_num_dev_nodes,t_num_file_nodes,t_num_dev_per_file,t_num_file_per_dev,t_graph_density,proj_name,month,st_num_dev,t_net_overlap,s_net_overlap
4,7.0,1,0.5833333333333333,4,1.0,1,9,1.0,9.0,1.0,AJDT - AspectJ Development Tools Project,0,0,0.0,0.0
9,9.777777777777779,2,0.14814814814814817,7,0.3472222222222222,1,1,1.0,1.0,1.0,AJDT - AspectJ Development Tools Project,1,0,0.0,0.10810810810810811
14,10.857142857142858,2,0.48174603174603176,13,0.26373626373626374,1,186,1.0,186.0,1.0,AJDT - AspectJ Development Tools Project,2,0,0.0053475935828877,0.0821917808219178
14,6.857142857142857,3,0.32312925170068024,12,0.24175824175824176,1,72,1.0,72.0,1.0,AJDT - AspectJ Development Tools Project,3,0,0.08914728682170543,0.09782608695652174
5,4.0,2,0.0,4,0.55,1,36,1.0,36.0,1.0,AJDT - AspectJ Development Tools Project,4,0,0.07407407407407407,0.10909090909090909
3,0.0,3,0.0,1,0.5,2,193,1.0103626943005182,97.5,0.5051813471502591,AJDT - AspectJ Development Tools Project,5,0,0.08658008658008658,0.21428571428571427
10,2.4,4,0.0,7,0.24444444444444444,1,77,1.0,77.0,1.0,AJDT - AspectJ Development Tools Project,6,0,0.0,0.08
0,0.0,0,0.0,0,0.0,2,124,1.0080645161290323,62.5,0.5040322580645161,AJDT - AspectJ Development Tools Project,7,0,0.16831683168316833,0.0
3,12.0,1,0.0,3,1.1666666666666667,1,147,1.0,147.0,1.0,AJDT - AspectJ Development Tools Project,8,0,0.16544117647058823,0.0
7,4.0,3,0.0,5,0.35714285714285715,2,175,1.0057142857142858,88.0,0.5028571428571429,AJDT - AspectJ Development Tools Project,9,0,0.09597523219814241,0.045454545454545456
7,9.142857142857142,1,0.0,7,0.4523809523809524,2,81,1.0123456790123457,41.0,0.5061728395061729,AJDT - AspectJ Development Tools Project,10,0,0.1124031007751938,0.14705882352941177
8,11.0,1,0.3875,8,0.5,2,161,1.0062111801242235,81.0,0.5031055900621118,AJDT - AspectJ Development Tools Project,11,0,0.0942622950819672,0.10638297872340426
7,7.428571428571429,2,0.14285714285714285,6,0.4523809523809524,1,51,1.0,51.0,1.0,AJDT - AspectJ Development Tools Project,12,0,0.06572769953051644,0.14893617021276595
6,7.333333333333333,2,0.5,5,0.6,1,56,1.0,56.0,1.0,AJDT - AspectJ Development Tools Project,13,0,0.11214953271028037,0.05405405405405406
3,4.0,1,0.0,3,1.1666666666666667,1,10,1.0,10.0,1.0,AJDT - AspectJ Development Tools Project,14,0,0.045454545454545456,0.04
4,5.0,3,0.0,2,0.5,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,15,0,0.0,0.07692307692307693
8,7.0,2,0.2625,6,0.39285714285714285,1,54,1.0,54.0,1.0,AJDT - AspectJ Development Tools Project,16,0,0.0,0.10714285714285714
6,4.0,3,0.0,4,0.4,1,70,1.0,70.0,1.0,AJDT - AspectJ Development Tools Project,17,0,0.10483870967741936,0.17647058823529413
2,0.0,2,0.0,1,1.0,1,17,1.0,17.0,1.0,AJDT - AspectJ Development Tools Project,18,0,0.05747126436781609,0.14285714285714285
6,4.666666666666667,3,0.38888888888888884,4,0.4666666666666667,1,7,1.0,7.0,1.0,AJDT - AspectJ Development Tools Project,19,0,0.041666666666666664,0.0625
4,6.0,1,0.5833333333333333,4,1.0,1,13,1.0,13.0,1.0,AJDT - AspectJ Development Tools Project,20,0,0.05,0.038461538461538464
5,2.4,4,0.0,2,0.35,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,21,0,0.0,0.05263157894736842
1,0.0,1,0.0,1,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,22,0,0.0,0.125
3,2.6666666666666665,2,0.0,2,0.8333333333333334,1,82,1.0,82.0,1.0,AJDT - AspectJ Development Tools Project,23,0,0.0,0.16666666666666666
4,5.0,2,0.0,3,0.6666666666666666,1,1,1.0,1.0,1.0,AJDT - AspectJ Development Tools Project,24,0,0.012048192771084338,0.38461538461538464
5,2.4,2,0.0,3,0.55,1,92,1.0,92.0,1.0,AJDT - AspectJ Development Tools Project,25,0,0.010752688172043012,0.10526315789473684
3,0.0,3,0.0,1,0.5,1,71,1.0,71.0,1.0,AJDT - AspectJ Development Tools Project,26,0,0.13496932515337423,0.14285714285714285
3,6.666666666666667,2,0.0,2,0.8333333333333334,1,89,1.0,89.0,1.0,AJDT - AspectJ Development Tools Project,27,0,0.125,0.125
2,0.0,2,0.0,1,1.0,1,4,1.0,4.0,1.0,AJDT - AspectJ Development Tools Project,28,0,0.03225806451612903,0.14285714285714285
0,0.0,0,0.0,0,0.0,1,27,1.0,27.0,1.0,AJDT - AspectJ Development Tools Project,29,0,0.03225806451612903,0.0
4,0.0,4,0.0,1,0.3333333333333333,1,59,1.0,59.0,1.0,AJDT - AspectJ Development Tools Project,30,0,0.16279069767441862,0.0
5,5.6,2,0.0,4,0.55,1,34,1.0,34.0,1.0,AJDT - AspectJ Development Tools Project,31,0,0.03225806451612903,0.13333333333333333
9,8.0,3,0.4592592592592592,7,0.3472222222222222,1,10,1.0,10.0,1.0,AJDT - AspectJ Development Tools Project,32,0,0.045454545454545456,0.05555555555555555
0,0.0,0,0.0,0,0.0,1,31,1.0,31.0,1.0,AJDT - AspectJ Development Tools Project,33,0,0.0975609756097561,0.0
1,0.0,1,0.0,1,0.0,1,11,1.0,11.0,1.0,AJDT - AspectJ Development Tools Project,34,0,0.16666666666666666,0.0
1,0.0,1,0.0,1,0.0,1,10,1.0,10.0,1.0,AJDT - AspectJ Development Tools Project,35,0,0.0,0.5
1,0.0,1,0.0,1,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,36,0,0.0,0.0
0,0.0,0,0.0,0,0.0,1,135,1.0,135.0,1.0,AJDT - AspectJ Development Tools Project,37,0,0.0,0.0
2,4.0,1,0.0,2,2.0,1,2,1.0,2.0,1.0,AJDT - AspectJ Development Tools Project,38,0,0.0,0.0
4,4.0,3,0.0,2,0.5,1,10,1.0,10.0,1.0,AJDT - AspectJ Development Tools Project,39,0,0.0,0.1
1,0.0,1,0.0,1,0.0,1,42,1.0,42.0,1.0,AJDT - AspectJ Development Tools Project,40,0,0.0,0.14285714285714285
3,4.0,2,0.0,2,0.8333333333333334,1,1,1.0,1.0,1.0,AJDT - AspectJ Development Tools Project,41,0,0.023255813953488372,0.0
0,0.0,0,0.0,0,0.0,1,8,1.0,8.0,1.0,AJDT - AspectJ Development Tools Project,42,0,0.0,0.0
2,4.0,1,0.0,2,2.0,1,203,1.0,203.0,1.0,AJDT - AspectJ Development Tools Project,43,1,0.0,0.0
2,2.0,1,0.0,2,2.0,1,1,1.0,1.0,1.0,AJDT - AspectJ Development Tools Project,44,1,0.004901960784313725,0.125
3,1.3333333333333333,2,0.0,2,0.8333333333333334,1,15,1.0,15.0,1.0,AJDT - AspectJ Development Tools Project,45,0,0.0,0.0
2,2.0,1,0.0,2,2.0,1,16,1.0,16.0,1.0,AJDT - AspectJ Development Tools Project,46,0,0.03225806451612903,0.1111111111111111
1,0.0,1,0.0,1,0.0,1,11,1.0,11.0,1.0,AJDT - AspectJ Development Tools Project,47,0,0.07407407407407407,0.0
1,0.0,1,0.0,1,0.0,1,3,1.0,3.0,1.0,AJDT - AspectJ Development Tools Project,48,0,0.0,0.5
1,0.0,1,0.0,1,0.0,1,5,1.0,5.0,1.0,AJDT - AspectJ Development Tools Project,49,0,0.0,0.5
3,1.3333333333333333,2,0.0,2,0.8333333333333334,1,3,1.0,3.0,1.0,AJDT - AspectJ Development Tools Project,50,1,0.0,0.16666666666666666
3,2.6666666666666665,2,0.0,2,0.8333333333333334,1,6,1.0,6.0,1.0,AJDT - AspectJ Development Tools Project,51,1,0.1111111111111111,0.2
0,0.0,0,0.0,0,0.0,1,24,1.0,24.0,1.0,AJDT - AspectJ Development Tools Project,52,0,0.0,0.0
2,0.0,2,0.0,1,1.0,1,2,1.0,2.0,1.0,AJDT - AspectJ Development Tools Project,53,1,0.0,0.0
0,0.0,0,0.0,0,0.0,1,24,1.0,24.0,1.0,AJDT - AspectJ Development Tools Project,54,0,0.0,0.0
0,0.0,0,0.0,0,0.0,1,2,1.0,2.0,1.0,AJDT - AspectJ Development Tools Project,55,0,0.038461538461538464,0.0
0,0.0,0,0.0,0,0.0,1,17,1.0,17.0,1.0,AJDT - AspectJ Development Tools Project,56,0,0.0,0.0
1,0.0,1,0.0,1,0.0,1,1,1.0,1.0,1.0,AJDT - AspectJ Development Tools Project,57,0,0.05555555555555555,0.0
1,0.0,1,0.0,1,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,58,0,0.0,0.0
1,0.0,1,0.0,1,0.0,1,2089,1.0,2089.0,1.0,AJDT - AspectJ Development Tools Project,59,0,0.0,0.0
1,0.0,1,0.0,1,0.0,1,12,1.0,12.0,1.0,AJDT - AspectJ Development Tools Project,60,0,0.00047596382674916705,0.0
0,0.0,0,0.0,0,0.0,2,16,1.0,8.0,0.5,AJDT - AspectJ Development Tools Project,61,0,0.03571428571428571,0.0
1,0.0,1,0.0,1,0.0,1,449,1.0,449.0,1.0,AJDT - AspectJ Development Tools Project,62,0,0.002150537634408602,0.0
0,0.0,0,0.0,0,0.0,1,3,1.0,3.0,1.0,AJDT - AspectJ Development Tools Project,63,0,0.004424778761061947,0.0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,64,0,0.0,0.0
0,0.0,0,0.0,0,0.0,1,9,1.0,9.0,1.0,AJDT - AspectJ Development Tools Project,65,0,0.0,0.0
2,4.0,1,0.0,2,2.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,66,0,0.0,0.0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,67,0,0.0,0.0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,68,0,0.0,0.0
1,0.0,1,0.0,1,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,69,0,0.0,0.0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,70,0,0.0,0.0
0,0.0,0,0.0,0,0.0,1,603,1.0,603.0,1.0,AJDT - AspectJ Development Tools Project,71,0,0.0,0.0
0,0.0,0,0.0,0,0.0,2,143,1.0,71.5,0.5,AJDT - AspectJ Development Tools Project,72,0,0.14343163538873996,0.0
0,0.0,0,0.0,0,0.0,1,28,1.0,28.0,1.0,AJDT - AspectJ Development Tools Project,73,0,0.1111111111111111,0.0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,74,0,0.0,0.0
0,0.0,0,0.0,0,0.0,1,131,1.0,131.0,1.0,AJDT - AspectJ Development Tools Project,75,0,0.0,0.0
0,0.0,0,0.0,0,0.0,1,1,1.0,1.0,1.0,AJDT - AspectJ Development Tools Project,76,0,0.0,0.0
1,0.0,1,0.0,1,0.0,1,63,1.0,63.0,1.0,AJDT - AspectJ Development Tools Project,77,0,0.0,0.0
2,4.0,1,0.0,2,2.0,1,4,1.0,4.0,1.0,AJDT - AspectJ Development Tools Project,78,1,0.029850746268656716,0.2
0,0.0,0,0.0,0,0.0,1,1,1.0,1.0,1.0,AJDT - AspectJ Development Tools Project,79,0,0.0,0.0
0,0.0,0,0.0,0,0.0,1,11,1.0,11.0,1.0,AJDT - AspectJ Development Tools Project,80,0,0.0,0.0
0,0.0,0,0.0,0,0.0,1,3,1.0,3.0,1.0,AJDT - AspectJ Development Tools Project,81,0,0.0,0.0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,82,0,0.0,0.0
1,0.0,1,0.0,1,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,83,0,0.0,0.0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,84,0,0.0,0.0
0,0.0,0,0.0,0,0.0,1,355,1.0,355.0,1.0,AJDT - AspectJ Development Tools Project,85,0,0.0,0.0
0,0.0,0,0.0,0,0.0,1,1,1.0,1.0,1.0,AJDT - AspectJ Development Tools Project,86,0,0.0,0.0
3,4.0,1,1.0,3,1.5,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,87,0,0.0,0.0
0,0.0,0,0.0,0,0.0,1,21,1.0,21.0,1.0,AJDT - AspectJ Development Tools Project,88,0,0.0,0.0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,89,0,0.0,0.0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,90,0,0.0,0.0
3,1.3333333333333333,2,0.0,2,0.8333333333333334,1,13,1.0,13.0,1.0,AJDT - AspectJ Development Tools Project,91,1,0.0,0.0
2,0.0,2,0.0,1,1.0,1,13,1.0,13.0,1.0,AJDT - AspectJ Development Tools Project,92,1,0.0,0.2857142857142857
0,0.0,0,0.0,0,0.0,1,15,1.0,15.0,1.0,AJDT - AspectJ Development Tools Project,93,0,0.10714285714285714,0.0
0,0.0,0,0.0,0,0.0,1,52,1.0,52.0,1.0,AJDT - AspectJ Development Tools Project,94,0,0.05970149253731343,0.0
1,0.0,1,0.0,1,0.0,1,4,1.0,4.0,1.0,AJDT - AspectJ Development Tools Project,95,0,0.017857142857142856,0.0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,96,0,0.0,0.0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,97,0,0.0,0.0
0,0.0,0,0.0,0,0.0,1,17,1.0,17.0,1.0,AJDT - AspectJ Development Tools Project,98,0,0.0,0.0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,99,0,0.0,0.0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,100,0,0.0,0.0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,101,0,0.0,0.0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,102,0,0.0,0.0
0,0.0,0,0.0,0,0.0,1,503,1.0,503.0,1.0,AJDT - AspectJ Development Tools Project,103,0,0.0,0.0
0,0.0,0,0.0,0,0.0,1,7,1.0,7.0,1.0,AJDT - AspectJ Development Tools Project,104,0,0.0,0.0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,105,0,0.0,0.0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,106,0,0.0,0.0
0,0.0,0,0.0,0,0.0,1,2,1.0,2.0,1.0,AJDT - AspectJ Development Tools Project,107,0,0.0,0.0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,108,0,0.0,0.0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,109,0,0.0,0.0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,110,0,0.0,0.0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,AJDT - AspectJ Development Tools Project,111,0,0.0,0.0
